Gene	Protein.names	Glucose	Glucose1	Glucose2	Glucose3	Glucose4	NoGlucose	NoGlucose1	NoGlucose2	NoGlucose3	NoGlucose4
PSMD12	26S proteasome non-ATPase regulatory subunit 12	17.5683416634998	17.5488896052278	17.4554276154808	17.4843868543613	17.5048950188431	17.4283876205845	17.3754631911509	17.4272314922569	17.4030430097581	17.4286780724812
PSMD9	26S proteasome non-ATPase regulatory subunit 9	16.6056701839653	16.5507511573393	16.4652831315216	16.5509438041011	16.632912299773	16.2116627052157	16.1117304745181	16.2536523408603	16.1665726740902	16.2106507361357
ATOX1	Copper transport protein ATOX1	12.1816364754502	12.2825383605096	12.335248220188	12.1534099879138	12.2580634650446	11.6383064972654	11.1439821994961	11.3898795695044	11.5950320367725	11.5301798405889
MEN1	Menin	16.4644335722566	16.2700315062115	16.3603672699881	16.3688659058974	16.4372747163175	16.6542936551175	16.6115503932761	16.6904561303238	16.6136065486931	16.5497005004934
CBX4	E3 SUMO-protein ligase CBX4	13.9416804870561	14.3353292107128	13.800182359638	13.7541468997823	13.8134383571297	14.2460359849605	14.6313810527527	14.6719118105738	14.3097286473581	14.4031899649295
SUPT5H	Transcription elongation factor SPT5	17.6264729399798	17.5834870945286	17.57298933298	17.6629007698135	17.7345215978246	17.7899876374434	17.7246165754679	17.8782452864907	17.8148153798005	17.7333784900415
WWP2	NEDD4-like E3 ubiquitin-protein ligase WWP2	16.6105049463739	16.5070019868656	16.6342346820417	16.6056701839653	16.5157913548691	16.387935938632	16.3610426700463	16.2667658297428	16.3163258792259	16.3182743215448
PDHX	Pyruvate dehydrogenase protein X component, mitochondrial	16.1613121514649	16.2150674653515	16.3417003816064	16.1774111250407	16.1623380344833	16.3310314963907	16.5428567040564	16.5087774707767	16.28304994701	16.3561314620413
IPO5	Importin-5	18.9073267637977	18.8061114978208	18.7709293719959	18.8751395711841	18.8701860713734	18.6051115252598	18.4862899805442	18.5717539402071	18.6026343125707	18.5909580422994
SAP18	Histone deacetylase complex subunit SAP18	16.3553549472575	16.0552958583759	16.065185381018	16.3068948638653	16.371853626718	16.664563704411	16.5769083877855	16.5824002601152	16.7164424829697	16.5736271140351
DNM1L	Dynamin-1-like protein	18.0202736829787	17.9089367751788	17.8213402614948	17.9514968716573	17.99628486871	17.6380171904262	17.5390783999617	17.7305551874369	17.644250593153	17.6750374586049
PLOD2	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	16.3417003816064	16.4450368585677	16.5610007775986	16.4546536006895	16.3649493987124	16.9903646774276	16.940188253215	16.8066121212435	16.9975726002163	16.9233324715054
EXOC5	Exocyst complex component 5	17.7178800725322	17.5118502758255	17.5430024559734	17.5606896257405	17.5834870945286	17.4128350852762	17.5530418398408	17.5606896257405	17.5011587349096	17.480210231565
BIN1	Myc box-dependent-interacting protein 1	15.5540804019902	15.4081399166713	15.2143191645516	15.322987551992	15.302607815167	15.0901790097256	14.8700865290656	14.9203369025966	15.0259005313754	14.9489792452249
PES1	Pescadillo homolog	18.5028615405566	18.4432805211156	18.5816703348302	18.578043935101	18.5945217924307	18.5923376438584	18.5644603055706	18.5923376438584	18.5339217613294	18.5945217924307
SDCBP	Syntenin-1	17.0198669018038	16.9630866594656	16.9965363781532	16.9808275116027	17.0210057157641	16.382019656423	16.3852455490183	16.4609312811491	16.382019656423	16.4030900424013
NOP56	Nucleolar protein 56	17.766196238374	17.8065738075956	17.8558912254533	17.8116142027625	17.8854137632561	18.0031817352784	18.0262500305013	17.9220991302376	17.9607449688338	17.9451962778892
DDX3X	ATP-dependent RNA helicase DDX3X;ATP-dependent RNA helicase DDX3Y	19.5604072261461	19.5189575762743	19.4546523166953	19.5892677979273	19.5892677979273	19.5818017677756	19.6062695210094	19.5495298850881	19.6164653153196	19.5892677979273
PPP6C	Serine/threonine-protein phosphatase 6 catalytic subunit;Serine/threonine-protein phosphatase 6 catalytic subunit, N-terminally processed	15.8594153533632	15.8704247155675	15.7807942337859	15.9845349097034	15.8460276610326	15.6237077177861	15.3711581348574	15.2054425950893	15.584804123716	15.7161232785949
UBE2C	Ubiquitin-conjugating enzyme E2 C	12.8213037532772	12.5426338185919	12.8922243005237	12.7575945296237	12.6118887438648	12.9659135971238	12.998176997609	13.0238976947572	13.1569643937345	13.2039990786912
ARID1A	AT-rich interactive domain-containing protein 1A	18.0315105742253	18.0002288167572	17.9607449688338	18.090366715424	18.0842983004714	18.2092824486836	18.2874557172755	18.302814888635	18.202437954169	18.1626324787616
CDK2AP1	Cyclin-dependent kinase 2-associated protein 1;Cyclin-dependent kinase 2-associated protein 2	13.9785027283011	13.5026584079498	14.041346022456	13.791431875118	14.0125099288117	14.0762603706158	14.1322846728495	14.2801614802797	14.1740464082297	14.0879368529842
TXNDC9	Thioredoxin domain-containing protein 9	16.0681989399914	15.798878510651	15.9146833217457	15.9611003218425	15.9511764596763	15.7110913906703	15.7075059488398	15.7152670884097	15.6094308826844	15.6796912193161
CIT	Citron Rho-interacting kinase	16.9759026832563	17.0294651108364	16.856534373044	16.9045394253227	16.9298347951898	17.1340750651195	17.1789305120868	17.2975899631356	17.1828300567889	17.1915371490462
COPE	Coatomer subunit epsilon	17.3848072869082	17.3248806182399	17.2925450934095	17.4341877447883	17.4636979918107	17.2804919166849	17.2161358304417	17.3704300028181	17.2410370513335	17.3803446309462
CTDSP2	Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 2	13.1639564546151	13.0496482123019	12.9275551515645	13.2101857063111	13.1241042642164	12.928966598866	12.5039925654459	12.884112626215	12.8540831325227	12.9487603566118
DVL2	Segment polarity protein dishevelled homolog DVL-2	16.6980150309198	16.3156204521266	16.3839318082607	16.6178536728007	16.5349963912481	16.1744728566795	16.1121438510321	16.1674092224373	16.1738481897995	16.2456467762873
KMT2D	Histone-lysine N-methyltransferase 2D	14.7983429334037	14.7141322973746	15.010403145295	14.8631609903772	14.8058114321859	15.0073419478441	15.233586551849	15.2104174399897	15.2058859735217	15.0214209710229
IMPA2	Inositol monophosphatase 2	12.9275551515645	13.19513480444	13.1892965549846	12.9081516053588	13.1892965549846	13.3702755277662	13.110359538098	13.0738197493876	13.0600839053559	13.1459989537463
PRMT5	Protein arginine N-methyltransferase 5;Protein arginine N-methyltransferase 5, N-terminally processed	16.7521364599285	16.5656008503003	16.6629097169683	16.7598144936621	16.7417275524847	16.5851169958724	16.4382802456761	16.527642118084	16.5715526105747	16.5451209309911
TPP1	Tripeptidyl-peptidase 1	16.8675132590478	16.8785307771865	17.0264632326086	16.9066091528306	16.8052299539975	16.8575061769782	16.7551827026661	16.7867312078252	16.7876603865931	16.7906144014243
TCERG1	Transcription elongation regulator 1	17.5311929100086	17.3618619969372	17.1860797890795	17.3975520255245	17.5139495336045	17.6612466861088	17.548133670014	17.625502883434	17.6482030342017	17.5834870945286
NDC80	Kinetochore protein NDC80 homolog	16.0121455965288	16.0385637697059	15.8339765954856	15.8527748689382	15.876452240972	16.0323117078831	16.224560106379	16.2030751150007	16.0587085041776	16.1306059848666
TNPO2	Transportin-2	14.8711420541956	14.9015761365481	14.8446037901324	15.0084577434461	15.051609444473	14.7259133983556	14.6118912875149	14.6838474676233	14.7342611487979	14.8240009365577
POLR3A	DNA-directed RNA polymerase III subunit RPC1	15.326596273824	15.46239468286	15.2581498700287	15.2034648013041	15.2995142563636	15.3721408972736	15.3448277402271	15.6237077177861	15.3486788759989	15.3912054746122
PSMA7	Proteasome subunit alpha type-7	17.4498342035599	17.4646295171249	17.2786215157305	17.3943897350588	17.4415697378776	17.2418698653603	17.0924909616101	17.208949645968	17.2664247614742	17.2845865078275
BACH1	Transcription regulator protein BACH1	13.4506010891924	12.9805601011816	13.013399330722	13.4042397371139	13.0972403139485	13.3294850851098	12.928966598866	13.1852938424475	13.1074067492124	12.9324081748235
HAT1	Histone acetyltransferase type B catalytic subunit	17.1014884747202	17.2069168656849	16.9494036282348	17.0744976426567	17.1483129501662	17.3331871078164	17.2396715942059	17.3645956927901	17.1661393749511	17.1686426457071
UBE2L6	Ubiquitin/ISG15-conjugating enzyme E2 L6	13.8659117221083	13.312941860863	13.7785902016817	13.8952868869911	13.6827841131891	13.6620075726167	13.5326141977681	13.5412299942691	13.6359212951922	13.5079999445949
CASK	Peripheral plasma membrane protein CASK	16.7832648767439	16.8141313829309	16.8343343837251	16.740129904567	16.8187782039553	17.0597914974047	17.1365521308034	17.0373990887856	17.0269766319132	17.0428948155627
MYL12A	Myosin regulatory light chain 12A;Myosin regulatory light chain 12B	19.2708690271348	18.9909455506317	19.0622918771033	19.124354266277	19.2402174726212	18.7406349587362	18.6456162294352	19.0473766692912	18.753650897789	18.8444303088882
HGS	Hepatocyte growth factor-regulated tyrosine kinase substrate	16.7419659142375	16.56399965251	16.5761832888197	16.6472412475345	16.6481418910466	16.3063217127506	16.2565681013812	16.3774476684787	16.4503147844151	16.3916997308002
AURKA	Aurora kinase A	15.4669597853194	15.3898936854485	15.3761135627711	15.511084938364	15.5417837451405	15.5029002434187	15.4072146193257	15.832980742145	15.5083446627551	15.6034897190526
PPP1R12A	Protein phosphatase 1 regulatory subunit 12A	17.1789305120868	16.7755053795411	17.0039254430451	16.9874921030373	17.0267199322609	16.9929095902633	16.8452751810412	16.9109658488333	17.0435355921557	16.9612246768301
HNRNPDL	Heterogeneous nuclear ribonucleoprotein D-like	15.3469541206705	15.4127629512408	15.2046128226104	15.3249888589181	15.3249888589181	15.6785962300498	15.8944842216906	15.6296282459154	15.6072855255581	15.5067202842995
XPO1	Exportin-1	17.7956343741079	17.6685580471898	17.7171668071578	17.8572439647792	17.8733390067435	17.6750374586049	17.6933757493438	17.9220991302376	17.7228425963582	17.7461382866467
BTAF1	TATA-binding protein-associated factor 172	16.7187288071126	16.6495811465037	16.676475622737	16.7248444609744	16.771864147139	16.7940507109428	16.7655926895371	16.8675132590478	16.7903742879006	16.7815410590766
U2SURP	U2 snRNP-associated SURP motif-containing protein	17.5181344472152	17.4486175951259	17.4449738970828	17.5442871251317	17.595451794563	17.8324060395905	17.7951059537424	17.8190041310721	17.8438656561872	17.7512285825273
SETD1A	Histone-lysine N-methyltransferase SETD1A	14.9912169375668	15.010403145295	15.044239757811	15.1966195562392	15.1569588085918	15.1907163981345	15.2603068813004	15.4921982821466	15.2005581684926	15.2162257243774
PFAS	Phosphoribosylformylglycinamidine synthase	18.1524869178863	18.1441623452348	18.1056973973852	18.1141278188235	18.2048553545889	18.1556928066399	17.9204322923384	18.1795244219683	17.7712891678534	17.822134293834
LSM1	U6 snRNA-associated Sm-like protein LSm1	16.1208476299083	16.0985398389443	15.9197254922273	16.0543275579722	16.1168630469559	15.8072007174099	15.3882912990394	15.5909293418768	15.7332180453394	15.7921583222073
AGPAT2	1-acyl-sn-glycerol-3-phosphate acyltransferase beta	15.6849007512899	15.6610565103259	15.8544253592449	15.8201147567714	15.8489741184221	16.0079520378753	15.9014760362762	15.9853601367889	15.9050333001957	15.9761226695835
DEGS1	Sphingolipid delta(4)-desaturase DES1	15.4509308861246	15.6615691475434	15.7642554126515	15.5067202842995	15.6145443894383	15.6883280429385	15.8057979485271	15.7121602736852	15.6559296257495	15.7522486153012
ARPC1B	Actin-related protein 2/3 complex subunit 1B	16.1043156701949	16.1458832498111	15.9611003218425	15.8030668850905	15.8515033772057	15.8022684153131	16.1606469566906	15.6337012301287	15.7555985134446	15.7712938196647
ARPC2	Actin-related protein 2/3 complex subunit 2	15.8851611631675	15.9652117046787	15.7501585637309	15.8238721726357	15.9363258930081	15.7185431799071	15.7397637469149	15.7555985134446	15.6573722184741	15.7104689358946
ARPC3	Actin-related protein 2/3 complex subunit 3	17.7030696770446	17.5100680932709	17.3650587312679	17.4794646701908	17.4345497105808	17.2147162676153	17.0659041485918	17.2739493460676	17.111583239543	17.1005626938391
POLR1C	DNA-directed RNA polymerases I and III subunit RPAC1	15.8536499012615	15.9511764596763	15.7513967605747	16.0143432046876	16.0376980426965	16.1239050684376	16.0840635095619	16.3424627303948	16.154971898252	16.138071057959
PLSCR1	Phospholipid scramblase 1	15.0874725664203	15.4874808248075	15.4376209597119	14.6945570422732	15.2304893865151	15.4715806426582	15.3185731349292	14.8846156661797	15.1890641468371	15.4376209597119
SMAD9	Mothers against decapentaplegic homolog 9	12.356598379104	12.0328625349322	12.3731250732229	12.0731035409785	12.29781799774	12.3236968882625	12.1845370611249	12.5110616633411	12.5067130957854	12.3001003310299
MRPS12	28S ribosomal protein S12, mitochondrial	14.2587362296772	14.2176334735287	14.5968170933805	14.5046269238753	14.3195471782695	14.4271413235345	14.5179300374581	14.2954868961562	14.5122054186414	14.5336056046579
MAPK13	Mitogen-activated protein kinase 13	14.6098470986904	14.5507521618047	14.4816892305219	14.5147839175542	14.4227917425165	14.5531066682848	14.3725396243062	14.4945142897917	14.4257855462503	14.4774112233172
FANCG	Fanconi anemia group G protein	12.6182396503899	12.6039807434967	12.7362689680904	12.7752281469845	12.6823616592974	12.8859700653857	12.6171341992388	12.8475722892033	12.8689606697588	12.9473310505014
OGT	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	17.8626326495201	17.7178800725322	17.7407326277407	17.7848463380266	17.8418409423115	17.287148259171	17.3348835681206	17.3844091219356	17.2608282496024	17.2036393809088
FANCA	Fanconi anemia group A protein	11.7665593371161	12.1628995660883	11.8116800637982	11.6457174413214	11.9946176812491	12.1904158298641	12.2913054060244	12.3645572091237	11.8948526778233	12.3113047812248
HDAC3	Histone deacetylase 3	14.7807242324751	14.9283454718814	14.8611994778109	15.0210814646276	14.8346612112849	15.153051958706	14.9924107191455	15.2096176404768	15.3679103880085	15.2678157178352
NVL	Nuclear valosin-containing protein-like	16.676475622737	16.8205752478823	16.7261088511329	16.7054622437361	16.6938832399216	17.0315509813251	17.0402297357143	16.8650995270036	16.9171016165454	16.9536182342518
BCAT2	Branched-chain-amino-acid aminotransferase, mitochondrial	17.0341830338604	17.0533089104901	17.2389461177536	17.0506396754475	17.0294651108364	17.2012743123594	17.1938366986732	17.0300167276104	17.0825319857548	17.1317491040477
BIRC5	Baculoviral IAP repeat-containing protein 5	12.1710342660555	12.4423893936606	12.5008930119757	12.4090365245452	12.5825567994847	12.7680585542743	12.515322784269	12.7492705761891	13.0251867559879	12.9820332626055
ABCC5	Multidrug resistance-associated protein 5	12.7814633152584	12.9300494033946	13.160334050625	13.0666050753313	12.7276943646024	12.877937907534	13.0189125443264	12.86321819977	12.7705030684098	12.7893278581438
ARPC5	Actin-related protein 2/3 complex subunit 5	15.1615294651315	15.1938375546833	15.1418470292186	14.9064706234269	15.0988637680797	14.9888487457614	14.6822466399284	14.9661209652167	14.7011396841692	14.6524461671457
POLR2D	DNA-directed RNA polymerase II subunit RPB4	15.0706955496771	14.9235302112308	15.0988637680797	15.1838567543738	15.0135572699184	15.2172211555462	15.0988637680797	15.0418356713331	15.2570808512402	15.2784837706699
MAFK	Transcription factor MafK;Transcription factor MafG	13.6304971210043	13.6691584712252	13.3786914639908	13.4228015600157	13.6491010468688	13.8559613324835	13.9090180004604	13.6346233219009	13.8990666994903	13.6691584712252
RNF113A	RING finger protein 113A	15.5717619285042	15.4003542429255	15.3260311910549	15.3523952074306	15.3083502815689	15.218838981035	15.1028848681717	15.5252800814309	15.1916600148308	15.1760980547303
KDM6A	Lysine-specific demethylase 6A	16.6021397583044	16.3730528901801	16.3392606284766	16.38102512916	16.4428479116135	15.9597342973486	15.9325073963595	16.2261781241523	15.9860494051996	16.079416836238
RNMT	mRNA cap guanine-N7 methyltransferase	15.9140548997068	15.8606531626804	15.8827373038077	15.8065765803411	15.9437279534258	15.9918788717685	15.7921583222073	15.9437279534258	16.0416768805024	15.795157029077
RRP8	Ribosomal RNA-processing protein 8	15.9538957604065	16.0177317177694	15.8576837958571	16.0318859501236	16.092647179074	15.8748663828993	15.7350549057166	15.7564298447307	15.8460276610326	15.8022684153131
PRPF4	U4/U6 small nuclear ribonucleoprotein Prp4	17.8065738075956	17.6579467506223	17.6141926667749	17.7068700360294	17.7575960784908	17.8273836742123	17.7192373508164	17.8247830547402	17.7929845756472	17.8065738075956
PHGDH	D-3-phosphoglycerate dehydrogenase	15.7642554126515	15.8231457653693	15.9907487464258	15.8471392659361	15.886339750383	15.5417837451405	15.6656176249604	15.4636635682166	15.6309995079437	15.6302740500331
PHF1	PHD finger protein 1	16.5497005004934	16.6728552852734	16.5997972194269	16.6827183369986	16.6222841115516	16.7825921247131	17.0072943099325	16.886768307808	16.9126300990082	16.8554115600804
SEPT4	Septin-4	13.5795126994398	13.3729083363309	13.6352723085465	13.2235656459951	13.2101857063111	13.6514977171115	13.5230982936807	13.4873696641389	13.5195992400649	13.4625299173431
DYNC1LI2	Cytoplasmic dynein 1 light intermediate chain 2	14.6319667417537	14.4792604365722	14.3898403313496	14.4271413235345	14.5686422967174	14.2386350186996	13.8817288832734	14.1230046047646	14.086206915766	14.317533822258
PSMD3	26S proteasome non-ATPase regulatory subunit 3	19.0857361316942	18.9752385250905	19.0761936469838	19.0645072527915	19.0284587719319	19.0581641841704	18.9417227650513	19.0505146752591	19.0229109696768	18.9832017814533
PAPSS1	Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1;Sulfate adenylyltransferase;Adenylyl-sulfate kinase	17.377672090546	17.3549769892269	17.2484912238492	17.2981003100443	17.3108876590975	17.0491393051474	16.9312005868226	17.0149453206225	17.0362547769841	17.1464549561893
SART1	U4/U6.U5 tri-snRNP-associated protein 1	17.5782580758248	17.4839058573494	17.4313942476121	17.7228425963582	17.6199112542359	17.7741202803819	17.7956343741079	17.7471380281664	17.7727545343631	17.6893212196864
SPINT2	Kunitz-type protease inhibitor 2	17.234284586204	17.416674032101	17.548133670014	17.4325043463608	17.3640114822999	17.10376983862	17.0078786824286	16.941342244721	17.1464549561893	17.1801558004333
MAP3K7	Mitogen-activated protein kinase kinase kinase 7	13.2660334924863	13.4600508781996	13.6439090538647	13.5774432444855	13.4825139202491	13.4412466120273	13.5837807137662	13.389126108507	13.5389894104082	13.5739771324233
RIPK2	Receptor-interacting serine/threonine-protein kinase 2	10.6569178252082	11.3520737636271	10.4913665513637	10.8078268317529	11.0782290252618	10.5378449324466	10.834876222408	11.4525114332835	10.8961066392176	11.0157301435573
HNRNPR	Heterogeneous nuclear ribonucleoprotein R	17.6750374586049	17.4769124882534	17.3861890537323	17.5834870945286	17.6793189317523	17.7478823950358	17.7052769650313	17.776463129606	17.7203828543222	17.6278084543674
PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3	17.0274711730533	16.7812000341785	16.7788783710398	16.8892897135546	16.9741816601036	17.0862202308922	17.0804146456712	17.0850640833938	17.027890873075	16.9483472559845
SYNJ1	Synaptojanin-1	15.6328964261779	15.619092527234	15.5436200756696	15.4987214510885	15.4509308861246	15.5551450740997	15.3732887582219	15.3269455044031	15.6897325568046	15.5511318982917
EIF4G3	Eukaryotic translation initiation factor 4 gamma 3	17.0943593056525	17.0129126563163	16.9885726608863	16.9684791135936	17.0226910308818	16.9023603262656	16.8978158988338	16.9776372876358	16.9542483547011	17.0164754637227
SUV39H1	Histone-lysine N-methyltransferase SUV39H1	14.0353849352901	14.2262782248781	14.1974732763024	14.1848092124223	14.1541844917378	14.4339104310859	14.4301853905567	14.531622905063	14.4807994443961	14.554427845447
HTRA2	Serine protease HTRA2, mitochondrial	17.1530319912025	17.1492520415885	17.1590742432198	17.2436806447754	17.212157410487	17.1971494401379	17.2551228135794	17.1886965120125	17.1819505817493	17.2544797349798
KLF4	Krueppel-like factor 4	12.2431755495979	12.2314016028351	12.2314016028351	12.3417251669509	12.2805527155968	12.1202581638336	12.2352777064627	12.4696267087149	12.1563845192231	12.0602623363615
OIP5	Protein Mis18-beta	10.5118189064696	8.25407432141031	8.02171938082677	10.9828790745238	10.58204258247	8.63849958794255	10.3144048289549	10.3464095469547	10.0429763412379	9.48068728434557
TGOLN2	Trans-Golgi network integral membrane protein 2	15.5257941370318	15.1950717961338	15.8214479303061	15.6770760792276	15.5469341296748	15.7977348329115	15.6877715873819	15.6746101687056	15.7684552209571	15.7765825004264
XPOT	Exportin-T	17.4897341255348	17.4379029720425	17.3234016354327	17.4009679347609	17.3896998127302	16.9273055140251	16.8646677826706	16.8837435564086	16.8770908545683	16.9154843182584
NCK2	Cytoplasmic protein NCK2	15.0299189196411	14.8266267744539	14.9064706234269	14.7593819396847	14.7608075600556	14.8993700363606	14.7267419975747	14.8950663001891	14.8085890054209	14.822464569462
ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207	15.5017716709167	16.0113457483915	15.1431751225182	15.2687359385917	15.4346045058774	15.7104689358946	15.9374325785934	15.7227759603576	15.7220382803417	15.5096396439278
ASNA1	ATPase ASNA1	16.426002968589	16.3017901158334	16.1733162443993	16.2009249893795	16.2134477221783	16.0992914261896	16.0580369302201	16.017454430845	15.9874645051762	16.0166900470306
BUB1	Mitotic checkpoint serine/threonine-protein kinase BUB1	11.6204336668695	11.1662848710185	11.5226937583109	11.8321570937262	11.3422954624893	11.2062900531598	10.7124147391463	10.6646661744913	11.3173691401515	11.0681461851781
ACTN4	Alpha-actinin-4	21.3135876090478	21.3135876090478	21.2066215242253	21.3135876090478	21.3135876090478	21.401687686821	21.401687686821	21.401687686821	21.401687686821	21.2066215242253
SGTA	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	16.8762974359736	16.6938832399216	16.5798331305362	16.7532508746795	16.7176873883999	16.4191996437003	16.3440759829213	16.3210576129531	16.39232319054	16.4254968821842
NARS	Asparagine--tRNA ligase, cytoplasmic	18.4371421119165	18.2994587313183	18.2214994987123	18.4353549814347	18.3009858040647	17.8902383754017	17.8273836742123	17.8638026884089	17.8558912254533	17.9337994802292
NUDT21	Cleavage and polyadenylation specificity factor subunit 5	15.4396311861082	15.3389061990169	15.3398015173169	15.4621505595006	15.4477456332542	15.8370516202282	15.7332180453394	15.7797691154666	15.6498547156096	15.7772469806694
AKAP8	A-kinase anchor protein 8	15.9292226510371	16.0992914261896	16.0882128885982	16.0916474455721	16.1769582606495	16.4237769542291	16.3094386749914	16.2616332333675	16.4202379874295	16.472880579513
IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	16.9037310264732	17.1464549561893	17.1661393749511	17.0330273196537	16.8634116301314	17.2337390967376	17.1239214853864	16.9079494998804	17.1881272139676	17.2981003100443
CALU	Calumenin	16.6339639577442	16.6428087035335	16.7340439592985	16.5886601638266	16.6115503932761	16.7182080977563	16.7574526233722	16.7621509630105	16.7545090741485	16.6517985934003
CREB3	Cyclic AMP-responsive element-binding protein 3;Processed cyclic AMP-responsive element-binding protein 3	11.0230902915138	10.9828790745238	11.0506754989773	11.157423895987	11.5271158798667	11.320299318203	11.2062900531598	11.4773009806443	11.4236518391467	11.5186136438743
ORC4	Origin recognition complex subunit 4	14.421250783911	13.9878519937784	14.1521922267597	14.3863012550205	14.4238106866676	14.3973449146302	14.1529394718858	14.1843625938038	14.4697504493658	14.4825067894234
RAD21	Double-strand-break repair protein rad21 homolog	17.187442277635	17.1460025054295	17.2845865078275	17.3022288201892	17.2077976860782	17.2966434236724	17.2698260035739	17.1801558004333	17.4016742874961	17.3283663288559
DHX16	Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	17.9408623921444	17.9204322923384	17.8040718327765	17.9111068314296	17.9860678947853	18.0828190250645	18.0559333765586	18.1556928066399	18.0625664061202	18.0348491824746
SSSCA1	Sjoegren syndrome/scleroderma autoantigen 1	16.3238745027147	16.1563997652658	16.1107612274216	16.0009080764531	16.1020883411013	16.0296880915993	15.9050333001957	16.0334029328296	15.9833830690774	15.9341638804872
SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	17.2269481381732	17.0526080905519	17.1574518004599	17.234284586204	17.3409685084763	17.727790097793	17.6602812251058	17.644250593153	17.667608304414	17.6612466861088
AQR	Intron-binding protein aquarius	18.1276194737739	18.1795244219683	18.1844845102255	18.1717199599808	18.1583202254376	18.3172122256217	18.337082044504	18.3237818318171	18.3588044099932	18.3428138181471
