Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
TRNA SPLICING	TRNA SPLICING	9.99900009999e-05	0.00080325300803253	1	HNRNPA2B1,SNRPB,APP,SNRPE,RBM8A,SMARCA5,SNRNP70,RBMX,SNRPF,SNRPD3,SKIV2L2,SRSF9,NUDT21,SRRM2,U2SURP,DDX5,SNRPG,SIN3A,POLR2A,SNRNP200,HNRNPU,POLR2H,HNRNPA1,SNRPD2,CD2BP2,NCBP2,EFTUD2,CPSF3,PRPF6,NAP1L4,SRRT,NCBP1,HNRNPD,CPSF2,SF3B3,TRA2B,HNRNPH2,HNRNPM,CHD1,HNRNPC,PUF60,SNRNP40,DDX46,ELAVL1,ALYREF,AQR,SF3B6,HNRNPF,PCBP1,PATL1,HNRNPUL1,HNRNPA3,ASF1A,INO80,USP39,CWC22,CSTF1,RNPC3,FIP1L1,LSM1,HIST2H3A,DHX15,GPKOW,HNRNPH1,SRSF3,RBM22,PRPF40A,PHF5A,SF3A3,ZMAT5,SUPT16H,SRSF1,TFIP11,DDX42,PPIL1,SF3A1,POLR2E,SNRNP35,MORF4L1,CDC5L,PABPN1,CPSF7,CPSF1,HNRNPK,SETD1B,CCAR1,CRNKL1,SUGP1,CHD2,SNRPB2,PPWD1,PRPF38A,EIF4A3,DHX16,SRSF2,SRRM1,SYF2,SRSF7,PABPC1,CWC15,WBP11,AURKB,LSM3,HIST2H2AB,SRSF6,CHERP,TRAF2,RBM5,NAT10,ZCRB1,POLR2C,DHX9,RBM17,SART1,PRPF19,SMNDC1,SF3A2,RNPS1,PRPF8,SNRPN,BUD31	1.31640917344627	0.459161692377711	121	204
XANTHINE AND XANTHOSINE SALVAGE	XANTHINE AND XANTHOSINE SALVAGE	9.99900009999e-05	0.00080325300803253	1	MAP1LC3A,SLC2A1,PNP,SNRPB,PDIA4,GYS1,VCAM1,HSPA5,LAMC1,GOT1,PEPD,F3,MTHFD1,PRKAR1A,H2AFX,IMPDH2,RNH1,SNRNP70,NEDD4L,G6PD,MOV10,AKR1A1,TOP2A,HSPA6,SKI,HARS,PRPS2,HNRNPA1,EEF2,FGFR1,GSPT1,SLC2A3,HSP90B1,HSPH1,HSPA4,EZR,EPB41,ALAD,ENO1,ABCE1,PYGB,LMNA,ATF2,CDH1,ELAVL1,GLB1,ESD,DARS,HLA-B,CBR1,PTPRF,TROVE2,MIF,TXN,HSP90AB1,CEP170,XRCC5,CKB,RAP2A,PKM,AKR1B1,HECW2,CCT4,IFNGR1,BRAF,PLS3,HSPA1B,DLAT,TPR,PRKAR2A,STMN1,LYRM1	1.37379707805275	0.483457626755479	72	162
ADENINE AND ADENOSINE SALVAGE III	ADENINE AND ADENOSINE SALVAGE III	9.99900009999e-05	0.00080325300803253	1	SDCBP,MAP1LC3A,SLC2A1,PNP,PDIA4,GYS1,VCAM1,HSPA5,WDR76,LAMC1,PEPD,F3,MTHFD1,PRKAR1A,IMPDH2,RNH1,SNRNP70,NEDD4L,G6PD,MOV10,AKR1A1,TOP2A,HSPA6,SKI,HARS,PRPS2,HNRNPA1,EEF2,FGFR1,HPRT1,SLC2A3,HSP90B1,HSPH1,HSPA4,EPB41,ALAD,EIF2B2,ENO1,ABCE1,PYGB,LMNA,ATF2,CDH1,ELAVL1,ESD,ACTB,HLA-B,PTPRF,TROVE2,MIF,TXN,HSP90AB1,CEP170,XRCC5,CKB,RAP2A,PKM,DVL2,NFKB1,HECW2,CCT4,ALDH16A1,SRXN1,PLS3,EWSR1,HSPA1B,ATG5,DLAT,TPR,PRKAR2A,LYRM1	1.39329657593072	0.489815710187552	71	166
ADENINE AND ADENOSINE SALVAGE VI	ADENINE AND ADENOSINE SALVAGE VI	9.99900009999e-05	0.00080325300803253	1	SLC2A1,AARS,GARS,CTH,PDIA4,GALT,HSPA5,ATIC,LAMC1,ENO2,ATP6V1B2,ATP6V1A,MTHFD1,NARS,PRKAR1A,PGD,PFKM,TUBB3,IMPDH2,TUBB4B,GAPDH,PFKL,ACSS2,G6PD,BCAT1,AKR1A1,TOP2A,PFKP,HSPA6,SKI,PGM1,UGP2,HARS,PRPS2,IARS,CTPS1,SNRNP200,PPA1,UBA1,AHCY,EEF2,FGFR1,PDIA3,PRPF6,SLC2A3,TUBA4A,HSPH1,HSPA4,NPEPPS,HSP90AA1,RRM2,CCT8,PYGB,EIF4A1,ESD,DARS,ACACA,ACTB,ACAT2,PTPRF,DNAJC17,ME2,EIF4A2,ADK,TROVE2,TXN,HSP90AB1,CS,CKB,OLA1,RAP2A	1.4531590880867	0.51024196245437	71	172
GUANINE AND GUANOSINE SALVAGE I	GUANINE AND GUANOSINE SALVAGE I	9.99900009999e-05	0.00080325300803253	1	SDCBP,MAP1LC3A,SLC2A1,PNP,SNRPB,PDIA4,GYS1,VCAM1,HSPA5,LAMC1,PEPD,F3,MTHFD1,PRKAR1A,IMPDH2,RNH1,SNRNP70,NEDD4L,G6PD,MOV10,AKR1A1,TOP2A,HSPA6,SKI,HARS,PRPS2,HNRNPA1,EEF2,FGFR1,GSPT1,HPRT1,SLC2A3,HSP90B1,HSPH1,HSPA4,EZR,EPB41,ALAD,EIF2B2,ENO1,ABCE1,PYGB,LMNA,ATF2,CDH1,ELAVL1,ESD,DARS,HLA-B,PTPRF,TROVE2,MIF,TXN,HSP90AB1,CEP170,XRCC5,CKB,RAP2A,PKM,AKR1B1,DVL2,NFKB1,HECW2,CCT4,ALDH16A1,IFNGR1,BRAF,PLS3,EWSR1,HSPA1B,ATG5,DLAT,TPR,PRKAR2A,LYRM1	1.42594510115775	0.501293353100705	75	166
SPERMINE BIOSYNTHESIS	SPERMINE BIOSYNTHESIS	9.99900009999e-05	0.00080325300803253	1	SLC2A1,HSPB1,SNRPB,PDIA4,GYS1,EZH2,HSPA5,LAMC1,GOT1,PEPD,F3,MTHFD1,RPS6KA3,PRKAR1A,ATP6V1C1,H2AFX,IMPDH2,SMS,RNH1,PFKL,G6PD,PPP1R13L,AKR1A1,TOP2A,HSPA6,SKI,DDX5,HARS,PRPS2,CTPS1,EEF2,UBTF,FGFR1,GSPT1,SLC2A3,HSP90B1,EZR,ALAD,CAPN2,CMBL,PYGB,CDH1,ELAVL1,GLB1,ESD,DARS,CBR1,PTPRF,TROVE2,MIF,TXN,XRCC5,CKB,MED4,RAP2A,NUP43,PKM,AKR1B1,TP53RK,SHC1,IFNGR1,BRAF,PLS3,HSPA1B,MAPKAPK3,DLAT,TPR,TCP1,PRKAR2A,STMN1	1.36903062574618	0.482138097617119	70	158
D-<IMYO</I-INOSITOL (1,4,5)-TRISPHOSPHATE DEGRADATION	D-<IMYO</I-INOSITOL (1,4,5)-TRISPHOSPHATE DEGRADATION	9.99900009999e-05	0.00080325300803253	1	SLC2A1,HSPB1,SNRPB,PDIA4,GYS1,HSPA5,LAMC1,PEPD,F3,MTHFD1,PRKAR1A,GDI1,IMPDH2,RNH1,PGLS,G6PD,PDXDC1,EED,MOV10,AKR1A1,IMPA1,TOP2A,SKI,PGM1,HARS,PRPS2,CTPS1,AAMP,EEF2,FGFR1,GSPT1,POLE2,SLC2A3,HSP90B1,GDI2,EZR,ALAD,POLR3B,PYGB,CDH1,ELAVL1,ESD,DARS,YWHAZ,PTPRF,TROVE2,MIF,TXN,HSP90AB1,PFDN1,XRCC5,CKB,RAP2A,PKM,AKR1B1,CTPS2,IFNGR1,BRAF,STUB1,PLS3,HSPA1B,CPTP,DLAT,TPR,TCP1,PRKAR2A	1.35766431523782	0.478753729720471	66	153
<IMYO</I-INOSITOL BIOSYNTHESIS	<IMYO</I-INOSITOL BIOSYNTHESIS	9.99900009999e-05	0.00080325300803253	1	SARS,PDIA4,GYS1,ASS1,GALT,HSPA5,ATIC,WDR76,ENO2,GOT1,ATP6V1B2,PGD,PFKM,GDI1,PGLS,GAPDH,PFKL,FKBP1A,PREP,NEDD4L,EED,GSTO1,AKR1A1,IMPA1,HSPA6,PGM1,SHMT1,CTPS1,POLR2A,GNAI2,AHCY,MAPRE1,EEF2,ISYNA1,PDIA3,POLE2,PRKAA2,GDI2,PTGES3,ENO1,ALDOA,HSP90AA1,CCT5,CAD,CCT8,ABCE1,PYGB,EIF4A1,ELAVL1,ACTB,WDR1,CALR,HINT1,TXN,HSP90AB1,CS,SNX3,SNX12,HIST2H3A,MSN,AKR1B1,PPP2CB,AKR1D1,WIPI2,ARHGDIA,CCT4,YWHAG,PSMD7,CCT3,CTPS2,EIF2S2,GNB2,HSPA1B,ASNA1,ATP6V1D,TCP1	1.33522980116779	0.467636963515402	76	182
METHYLGLYOXAL DEGRADATION I	METHYLGLYOXAL DEGRADATION I	9.99900009999e-05	0.00080325300803253	1	SLC2A1,SNRPB,APP,PDIA4,GYS1,HSPA5,BST2,LAMC1,GOT1,PEPD,F3,MTHFD1,PRKAR1A,PGD,H2AFX,IMPDH2,RNH1,PFKL,G6PD,GSTO1,AKR1A1,TOP2A,HSPA6,SKI,DDX5,BAG3,HARS,PRPS2,CTPS1,EEF2,UBTF,FGFR1,GSPT1,SLC2A3,HSP90B1,HSPH1,NUTF2,HSPA4,EZR,ALAD,CAPN2,ALDOA,HSP90AA1,PYGB,CDH1,SON,GLB1,ESD,DARS,ITGB5,CBR1,PTPRF,TROVE2,MIF,TXN,HSP90AB1,XRCC5,CKB,RAP2A,PKM,VCL,AKR1B1,UBE2G2,IFNGR1,BRAF,PLS3,EWSR1,HSPA1B,DLAT,GLO1,TPR,TCP1,ATF1,PRKAR2A,STMN1	1.3749958158741	0.483382047793657	75	166
L-CYSTEINE DEGRADATION II	L-CYSTEINE DEGRADATION II	9.99900009999e-05	0.00080325300803253	1	RPTOR,AARS,GARS,CTH,PDIA4,PSAT1,HSPA5,ATIC,ENO2,ATP6V1B2,MTHFD1,NARS,PGD,PFKM,TUBB3,TUBB4B,IPO4,GAPDH,PFKL,NAP1L1,ACSS2,BCAT1,AKR1A1,PFKP,HSPA6,PGM1,UGP2,SIN3A,IARS,SMC1A,SNRNP200,PPA1,MYO1E,UBA1,AHCY,EEF2,PDIA3,PRPF6,NAP1L4,HSPH1,HSPA4,NPEPPS,HSP90AA1,RECK,PYGB,EIF4A1,ELAVL1,PWP1,DARS,ACACA,ACTB,ACAT2,PPID,YWHAZ,EIF4A2,ADK,HSP90AB1,CS,HIST1H4A,OLA1,CCT7,AKR1D1,DVL2,EIF6,PPAT,CTPS2,IDH3A,PLS3,HSPA1B,ATG5,TOMM20,KPNA3,CPSF1,PLS1,CSE1L,TUBA1A,STAG1,PABPC1,ALDH2,GSPT2,RAD23B,TUBB6,VCP,MPI,TUBB,MDH2,AURKB,DIDO1,HIST2H2AB,GET4,SMC1B,EIF3B,GPI,XPO1	1.41095815843412	0.495424118117946	94	172
PHENYLALANINE DEGRADATION IV (MAMMALIAN, VIA SIDE CHAIN)	PHENYLALANINE DEGRADATION IV (MAMMALIAN, VIA SIDE CHAIN)	9.99900009999e-05	0.00080325300803253	1	SARS,AARS,GARS,TARS,HSPA5,ATIC,ENO2,ATP6V1B2,NARS,ATP6V1C1,PGD,PFKM,C11ORF68,NDRG1,ATP6V1E1,GAPDH,PFKL,RBMX,FKBP1A,LARS,NEDD4L,ACSS2,PFKP,HSPA6,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,EEF2,ISYNA1,OAT,HSPH1,NUTF2,HSPA4,EPB41,DSTN,NPEPPS,ALDOA,PRKCI,HSP90AA1,RRM2,EIF4A1,TNIK,ASPSCR1,ACTB,ACAT2,HLA-B,PACSIN3,PTPRF,PRDX2,EIF4A2,TROVE2,HMGCS1,TXN,HSP90AB1,CS,HIST1H4A,OLA1,RAP2A	1.4094739804765	0.495409814203212	62	167
TRYPTOPHAN DEGRADATION TO 2-AMINO-3-CARBOXYMUCONATE SEMIALDEHYDE	TRYPTOPHAN DEGRADATION TO 2-AMINO-3-CARBOXYMUCONATE SEMIALDEHYDE	9.99900009999e-05	0.00080325300803253	1	SDCBP,SLC2A1,PDIA4,GYS1,HSPA5,LAMC1,GALE,PEPD,ATP6V1B2,F3,MTHFD1,PRKAR1A,PFKM,TUBB3,IMPDH2,TUBB4B,RNH1,PFKL,NEDD4L,G6PD,TOP2A,PFKP,HSPA6,SKI,BAG3,HARS,PRPS2,ARFGAP1,POLR2A,NDOR1,EEF2,FGFR1,SLC2A3,TUBA4A,PPP2R4,HSPH1,HSPA4,ALAD,EIF2B2,PYGB,STIP1,CDH1,ELAVL1,ESD,ACTB,PTPRF,TROVE2,TXN,HSP90AB1,XRCC5,CKB,VAC14,RAP2A,LSM1,ATXN3,VBP1,DVL2,WIPI2,PRPF40A,ARHGDIA	1.33974364069566	0.47171192867693	60	159
FORMALDEHYDE OXIDATION II (GLUTATHIONE-DEPENDENT)	FORMALDEHYDE OXIDATION II (GLUTATHIONE-DEPENDENT)	9.99900009999e-05	0.00080325300803253	1	SLC2A1,SNRPB,APP,PDIA4,GYS1,VCAM1,HSPA5,LAMC1,GOT1,PEPD,F3,MTHFD1,PRKAR1A,SMARCA5,H2AFX,IMPDH2,RNH1,PRDX1,G6PD,AKR1A1,GMPPB,TOP2A,HSPA6,SKI,HARS,PRPS2,CTPS1,EEF2,UBTF,FGFR1,GSPT1,SLC2A3,HSP90B1,HSPH1,HSPA4,EZR,ALAD,CAPN2,CCT8,PYGB,LMNA,CDH1,GLB1,ESD,DARS,HLA-B,CRK,CBR1,PTPRF,TROVE2,MIF,TXN,XRCC5,CKB,RAP2A,HDAC1,PKM,AKR1B1,YWHAG,TALDO1,IFNGR1,BRAF,PLS3,HSPA1B,DLAT,TPR,PRKAR2A,STMN1	1.33619033091191	0.469993868549535	68	164
GLUTARYL-COA DEGRADATION	GLUTARYL-COA DEGRADATION	9.99900009999e-05	0.00080325300803253	1	AARS,APP,GARS,CTH,PDIA4,VCAM1,HSPA5,ATIC,ENO2,GOT1,ATP6V1B2,CNDP2,MTHFD1,NARS,PGD,PFKM,GAPDH,PFKL,LARS,ACSS2,BCAT1,MOV10,AKR1A1,PFKP,HSPA6,PGM1,BAG3,UGP2,SHMT1,IARS,SNRNP200,PPA1,UBA1,AHCY,EEF2,PDIA3,PRPF6,GNAS,OAT,HSPH1,HSPA4,NPEPPS,ALDOA,HSP90AA1,ABCE1,STX16,PYGB,EIF4A1,TNIK,DARS,ACTB,ACAT2,HADH,HLA-B,PTPRF,PRDX2,STAT1,EIF4A2,ADK,TROVE2,HSP90AB1,CS,OLA1,RAP2A,CKS1B,PPIA,AKR1D1,CLK1,IDH3A,PLS3,HSPA1B,MAPK1,ATG5,DLAT,TRAPPC8,CSNK1D,HLA-C,FBXO6,HNRNPK,PLS1,UBA5	1.34820530313098	0.472450164233458	81	179
D-MANNOSE DEGRADATION	D-MANNOSE DEGRADATION	9.99900009999e-05	0.00080325300803253	1	SARS,SLC2A1,AARS,APP,GARS,CTH,PDIA4,GYS1,ASS1,HSPA5,ATIC,LAMC1,ENO2,PEPD,ATP6V1B2,F3,MTHFD1,NARS,PRKAR1A,PGD,PFKM,IMPDH2,RNH1,GAPDH,PFKL,NEDD4L,ACSS2,G6PD,BCAT1,AKR1A1,TOP2A,PFKP,HSPA6,SKI,PGM1,UGP2,HARS,PRPS2,IARS,SNRNP200,PPA1,UBA1,AHCY,EEF2,ISYNA1,FGFR1,PDIA3,PRPF6,SLC2A3,TUBA4A,HSPH1,ALAD,NPEPPS,PRKCI,HSP90AA1,PYGB,EIF4A1,CDH1,ESD,DARS,ACAT2,PTPRF,EIF4A2,ADK,TROVE2,TXN,HSP90AB1,CS,XRCC5,CKB,OLA1,RAP2A	1.58119322149794	0.556566655943093	72	161
TRIACYLGLYCEROL DEGRADATION	TRIACYLGLYCEROL DEGRADATION	9.99900009999e-05	0.00080325300803253	1	SARS,SLC2A1,SNRPB,PDIA4,GYS1,HSPA5,LAMC1,RNF31,PEPD,F3,MTHFD1,RPS6KA3,PRKAR1A,ABHD5,PDIA6,IMPDH2,TUBB4B,RNH1,GAPDH,G6PD,SEC31A,AKR1A1,TOP2A,CDK6,SKI,HARS,PRPS2,PSEN2,EEF2,FGFR1,PDIA3,SLC2A3,HSP90B1,ALAD,PYGB,ATF2,UBE2R2,CDH1,ESD,DARS,ACTB,EGFR,PTPRF,CALR,FKBP9,INO80,TROVE2,MIF,TXN,TCTN3,XRCC5,CKB,RAP2A,PKM,CNPY2,BRAF,LRSAM1,PLS3,PNPLA4,HSPA1B,DLAT,APOB,TPR,PRKAR2A,HLA-C,FAF2,ARFGEF2,UGGT1,ARHGAP1,TUBA1A,PNPLA2,GPAA1,UMPS,PABPC1	1.33470214143637	0.469936861218662	74	159
