Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
TRYPTOPHAN DEGRADATION TO 2-AMINO-3-CARBOXYMUCONATE SEMIALDEHYDE	TRYPTOPHAN DEGRADATION TO 2-AMINO-3-CARBOXYMUCONATE SEMIALDEHYDE	0.510226589131743	0.996	1	ARFGAP1,POLR2A,CSNK1D,WIPI2,CSNK1E,KDM1A,NEDD4L,TUBA1A,SDCBP,SUMO1,BAG3,DPM1,VCP,MOB1A	0.994893461536215	0.424958261973198	14	23
TREHALOSE DEGRADATION II (TREHALASE)	TREHALOSE DEGRADATION II (TREHALASE)	0.513448655134487	0.996	1	PRKAA2,TOP2B,PSMD11,HIST1H4A,GYS1,SMC4,TOP2A,CWC22,CSNK1D,PFKFB2,RBM34,RANBP2,XPO1,NAGK,CHD1,NUP98,ARPC3,WASL,BAD,PPP1R7,CSNK1E,RRP9,SGTA,GARS,NUP107,NUP35,POM121,DSTN,UTP3,EEF2,NEDD4L,MAPK14,PRKAR2A,ACAT1,HSP90AA1,RAB7A,TRIP12,PSMD2,SNRNP200,TUBA1A,NUP214,CDC23,H2AFX,MAP2K2,NUP93,VCP,MOB1A	0.997528723195446	0.387773632537997	47	89
UDP-<IN</I-ACETYL-D-GALACTOSAMINE BIOSYNTHESIS II	UDP-<IN</I-ACETYL-D-GALACTOSAMINE BIOSYNTHESIS II	0.514948505149485	0.996	1	C11ORF68,PRKAA2,TOP2B,PSMD11,MRE11A,PWP1,POLR2A,WRNIP1,HIST1H4A,GYS1,SMC4,TOP2A,CWC22,DDX55,CSNK1D,PFKFB2,RBM34,RANBP2,ACLY,NOC2L,XPO1,NAGK,OBSL1,TNRC18,UTP18,SQSTM1,CHD1,NIFK,NUP98,ARPC3,WASL,NOP2,PAK1,BAD,PPP1R7,CSNK1E,RRP9,GARS,NUP107,NUP35,POM121,DSTN,UTP3,SPTBN1,UTP14A,EEF2,AMFR,NEDD4L,MAPK14,PRKAR2A,ACAT1,HSP90AA1,RPS3A,RAB7A,USP7,TRIP12,PSMD2,SNRNP200,UBE2V1,TUBA1A,MNAT1,NUP214,CDC23,SUMO1,H2AFX,MAP2K2,NUP93,BAG3,MCM2,DPM1,VCP,MOB1A	0.996407962277908	0.380164223089033	72	134
MITOCHONDRIAL L-CARNITINE SHUTTLE PATHWAY	MITOCHONDRIAL L-CARNITINE SHUTTLE PATHWAY	0.556978620411456	0.996	1	TOR1AIP1,XPO1,NPDC1,HERC2,HSP90AA1,RAB7A,RIC8A	0.968372244117549	0.427728853579043	7	17
CREATINE-PHOSPHATE BIOSYNTHESIS	CREATINE-PHOSPHATE BIOSYNTHESIS	0.562939168841598	0.996	1	HIST1H4A,ALDOA,TRAF3IP1,OBSL1,RIF1,TERF1,CCDC8,MAPK14,ACD	0.968748737311938	0.415792768591239	9	22
GLYCINE CLEAVAGE	GLYCINE CLEAVAGE	0.581541845815418	0.996	1	PSMD11,HIST1H4A,GYS1,ALDOA,RPL30,CSNK1D,RBM34,SUZ12,ATF2,PPAN,EPC2,EZH2,NOC2L,XPO1,LEO1,UTP18,LIG1,BCKDHA,MDN1,PPP1R7,CSNK1E,DSTN,RPL15,UTP14A,EEF2,NEDD4L,PRKAR2A,HSP90AA1,RPS3A	0.975412522716504	0.383936241213324	29	69
L-CYSTEINE DEGRADATION II	L-CYSTEINE DEGRADATION II	0.591400020187746	0.996	1	XPO1,GARS,EEF2,KPNA4,ACAT1,HSP90AA1,TOMM20,SNRNP200,SUMO1,VCP,CLTC	0.949805969267947	0.42239515577516	11	16
SUPEROXIDE RADICALS DEGRADATION	SUPEROXIDE RADICALS DEGRADATION	0.595340465953405	0.996	1	TMEM131,SRRT,OPTN,POLR2A,HIST1H4A,KLC2,GYS1,ALDOA,CSNK1D,PPP1R12A,EZH2,XPO1,ZC3H18,SQSTM1,RNF19A,FTSJ1,PTPN11,SGTA,GARS,DSTN,EEF2,RRAS2,CCDC8,DYNC1LI1,AMFR,NEDD4L,PRKAR2A,ACAT1,HSP90AA1,EEF1D,RPS3A,PSMD2,SNRNP200,ABL2,MAP3K7,TUBA1A,MYC,HNRNPAB,SUMO1,H2AFX,NUP93,MCM2,VCP,PRDM2	0.971907689665873	0.37956074962623	44	81
GLYCEROL-3-PHOSPHATE SHUTTLE	GLYCEROL-3-PHOSPHATE SHUTTLE	0.596409842678499	0.996	1	PRKAA2,ALDOA,CSNK1D,XPO1,PAK1	0.948554914948581	0.418975563160062	5	17
NAD BIOSYNTHESIS FROM 2-AMINO-3-CARBOXYMUCONATE SEMIALDEHYDE	NAD BIOSYNTHESIS FROM 2-AMINO-3-CARBOXYMUCONATE SEMIALDEHYDE	0.598854156196603	0.996	1	ADNP,CSNK1D,TLE3,MIA3,PER1,CSNK1E,PIK3C2A,SRCAP,PRRC2C,TRIM33	0.948863920450685	0.411378210646628	10	20
PYRIMIDINE DEOXYRIBONUCLEOTIDES <IDE NOVO</I BIOSYNTHESIS I	PYRIMIDINE DEOXYRIBONUCLEOTIDES <IDE NOVO</I BIOSYNTHESIS I	0.611138886111389	0.996	1	VIM,C11ORF68,PCM1,SVIL,PRKAA2,PRKAA1,MRE11A,WRNIP1,HIST1H4A,SMC1A,ALDOA,LGALS3BP,RPL30,CSNK1D,ATF2,VCL,CLCN7,EIF3B,ACLY,XPO1,DYNC1H1,TWF2,WIPF1,DHX16,SEC22B,CDC42EP2,PPP1R7,FTSJ1,CSNK1E,TOP1,SGTA,NUP107,CDC5L,RIF1,ATRIP,DSTN,FOSL1,MAP4K4,TERF1,EEF2,EPPK1,MAPK14,HSP90AA1,EEF1D,RPS3A,TRIM33,SSX2IP,TRIP12,CDK5RAP2,PSMD2,AMOTL2,UBE2V1,SRSF1,TUBA1A,MYC,SENP3,RTN4,HSD17B7,CDC23,SUMO1,NUP93,MCM2,PCBP1,VCP	0.97292652622042	0.372084126670926	64	126
ARGININE BIOSYNTHESIS IV	ARGININE BIOSYNTHESIS IV	0.631436856314369	0.996	1	C11ORF68,PRKAA2,TOP2B,PSMD11,MRE11A,PWP1,POLR2A,HIST1H4A,PARD6A,GYS1,SMC4,ALDOA,TOP2A,ACOX2,CSNK1D,RBM34,RBMX2,ATF2,SLC35F6,XPO1,ARPC3,NOP2,PAK1,MDN1,CSNK1E,GARS,GIT1,MAP3K1,DSTN,UTP3,OTUD4,TERF1,SEC61A1,EEF2,RRAS2,DYNC1LI1,NEDD4L,PRKAR2A,ACAT1,HSP90AA1,TOMM20,ERCC5	0.966158736311501	0.370966194109464	42	115
LEUKOTRIENE BIOSYNTHESIS	LEUKOTRIENE BIOSYNTHESIS	0.63620811109993	0.996	1	CENPC,ITGAV,CHPF2,ARPC3,EEF2,KPNA4,NEDD4L,HSP90AA1,MYC,ZNF318	0.930115680145222	0.405894906383167	10	19
SPERMINE AND SPERMIDINE DEGRADATION I	SPERMINE AND SPERMIDINE DEGRADATION I	0.646749570316449	0.996	1	KAT7,RIF1,JUNB,CHD3,UTP14A,HIF1A,RBM17,TSC22D4,KAT5,EVA1A,FUNDC2,LUC7L2	0.919626222086167	0.411987532059295	12	15
GDP-GLUCOSE BIOSYNTHESIS	GDP-GLUCOSE BIOSYNTHESIS	0.648135186481352	0.996	1	PRKAA2,TOP2B,PSMD11,HIST1H4A,GYS1,SMC4,ALDOA,TOP2A,CWC22,CSNK1D,PFKFB2,RBM34,RBMX2,RANBP2,XPO1,UTP18,CHD1,NUP98,ARPC3,WASL,PAK1,BAD,PPP1R7,CSNK1E,RRP9,GARS,NUP107,NUP35,POM121,DSTN,UTP3,TERF1,EEF2,NEDD4L,MAPK14,PRKAR2A,ACAT1,HSP90AA1,RAB7A,TRIP12,PSMD2,SNRNP200,TUBA1A,NUP214,CDC23,SUMO1,H2AFX,MAP2K2,NUP93,VCP,MOB1A	0.959917953902976	0.3710343836343	51	99
D-<IMYO</I-INOSITOL (1,4,5)-TRISPHOSPHATE DEGRADATION	D-<IMYO</I-INOSITOL (1,4,5)-TRISPHOSPHATE DEGRADATION	0.670508543120008	0.996	1	EPS8,LIG1,NCOR2,EPPK1,TNFRSF14,CDC23,SUMO1,MCM2,VCP	0.905128005556253	0.405492410123916	9	15
PRPP BIOSYNTHESIS I	PRPP BIOSYNTHESIS I	0.671803081849109	0.996	1	HIST1H4A,DDX55,RPL30,CSNK1D,BOD1L1,SPG21,UFL1,FTSJ1,SGTA,TERF1,EEF2,HSP90AA1,CDK5RAP2,PSMD2,TUBA1A,MYC	0.924979502554834	0.386035404414306	16	30
CERAMIDE BIOSYNTHESIS	CERAMIDE BIOSYNTHESIS	0.675545764069698	0.996	1	PARD3,CSNK1D,SCRIB,XPO1,SEC61A1,EEF2,KPNA4,HERC2,ABCA1,PSMD2,MED12,TUBA1A,MYC,SUMO1	0.916863466065003	0.388467945664944	14	25
D-<IMYO</I-INOSITOL-5-PHOSPHATE METABOLISM	D-<IMYO</I-INOSITOL-5-PHOSPHATE METABOLISM	0.686831316868313	0.996	1	DVL1,KPNA2,ASAP1,PARD3,ADNP,LMNB1,GAS2L1,FLNA,FLNC,SPTAN1,SMC1A,PARD6A,ALDOA,SPEN,IRS1,RPL30,ERBB2,PML,TMPO,AXL,NUMA1,FLNB,MAP4,RANBP2,XPO1,PTK2,TARDBP,SHANK2,WIPF1,EPB41L2,TOX4,TSR3,CHD1,PAK1,PTPN11,RBMX,DHX9,GIT1,RNPS1,SPTBN1,PELP1,PRKD2,RPL15,KDM1A,HNRNPA3,EXTL3,YBX1,PLCG1,KPNA4,CA9,SPRY1,SF3B1,CPSF7,MAPK14,DDX3X,HSP90AA1,SH3BP2,CHAF1A,REPS1,HNRNPA1,CLK1,ABL2,ARHGEF2,MET,XRN2,PRKD3,LZTS2,ULK1,HNRNPAB,NBR1,SUMO1,H2AFX,VRK3,BAG3,CD22,PCBP1	0.956558088976038	0.363631781410161	76	147
ZYMOSTEROL BIOSYNTHESIS	ZYMOSTEROL BIOSYNTHESIS	0.686906071821547	0.996	1	LMNA,HIST1H4A,CSNK1D,SUZ12,CBX3,XPO1,OBSL1,HDAC2,MDN1,UTP3	0.919659141335828	0.38188339459984	10	32
D-<IMYO</I-INOSITOL (1,4,5)-TRISPHOSPHATE BIOSYNTHESIS	D-<IMYO</I-INOSITOL (1,4,5)-TRISPHOSPHATE BIOSYNTHESIS	0.68973102689731	0.996	1	DVL1,KPNA2,ASAP1,PARD3,ADNP,ARFGAP1,LMNB1,GAS2L1,FLNA,FLNC,SPTAN1,POLR2A,SMC1A,PARD6A,ALDOA,SPEN,IRS1,RPL30,ERBB2,PML,OSBPL11,PI4K2B,TMPO,SNX9,AXL,NUMA1,SAMD1,FLNB,MAP4,TOM1,LIMA1,RANBP2,XPO1,DYNC1H1,PTK2,TARDBP,TTC7B,SHANK2,MYO18A,WIPF1,EPB41L2,BAP1,TOX4,TSR3,CHD1,WASL,PAK1,UNC93B1,PTPN11,RBMX,PIK3C2A,DHX9,GIT1,RTN3,RNPS1,SPTBN1,PELP1,PRKD2,RPL15,KDM1A,HNRNPA3,EXTL3,CCDC8,YBX1,PLCG1,KPNA4,AP3D1,CA9,SPRY1,SF3B1,CPSF7,NEDD4L,MAPK14,DDX3X,HSP90AA1,SH3BP2,PI4KB,RAB7A,CHAF1A,REPS1,DCAF5,HNRNPA1,CLK1,ABL2,ARHGEF2,MET,TUBA1A,STAG2,XRN2,PRKD3,SDCBP,LZTS2,ULK1,HNRNPAB	0.959433395083933	0.361059337122139	94	198
<IMYO</I-INOSITOL BIOSYNTHESIS	<IMYO</I-INOSITOL BIOSYNTHESIS	0.693408022406722	0.996	1	PRKAA2,POLR2A,GYS1,ALDOA,WIPI2,PPP1R7,EEF2,NEDD4L,HSP90AA1,EEF1D,PSMD2,TNFRSF14,TUBA1A,SUMO1,MCM2,VCP,CLTC	0.916597961299215	0.380612256445148	17	32
PYRUVATE DECARBOXYLATION TO ACETYL COA	PYRUVATE DECARBOXYLATION TO ACETYL COA	0.711528847115289	0.996	1	PNPLA6,TOP2B,PSMD11,MDC1,POLR2A,HIST1H4A,GYS1,ALDOA,TOP2A,CWC22,RPL30,CSNK1D,RBM34,SRRM2,ATF2,PPAN,EPC2,EZH2,NOC2L,XPO1,LEO1,UTP18,USP11,PRKAB2,WASL,LIG1,BCKDHA,MDN1,PPP1R7,CSNK1E,DSTN,UTP3,RPL15,UTP14A,EEF2,AP3D1,NEDD4L,PRKAR2A,HSP90AA1,RPS3A,RIC8A,TRIP12,PSMD2,WDR20,BABAM1,TUBA1A,MYC,PRKD3,DDX54,HSD17B7,SUMO1,MAP2K2,DPM1,VCP,MOB1A	0.944039755789501	0.363113307605904	55	111
GUANOSINE NUCLEOTIDES DEGRADATION III	GUANOSINE NUCLEOTIDES DEGRADATION III	0.7127	0.996	1	CENPE,LMNA,VANGL1,RPTOR,ATF2,XPO1	0.909222173264875	0.374397055431588	6	36
GLUCOSE AND GLUCOSE-1-PHOSPHATE DEGRADATION	GLUCOSE AND GLUCOSE-1-PHOSPHATE DEGRADATION	0.731326867313269	0.996	1	PRKAA2,TOP2B,PSMD11,HIST1H4A,GYS1,SMC4,ALDOA,TOP2A,CWC22,CSNK1D,PFKFB2,RBM34,RBMX2,RANBP2,EIF3B,XPO1,UTP18,DHX16,CHD1,NUP98,ARPC3,WASL,PAK1,BAD,PPP1R7,CSNK1E,RRP9,GARS,NUP107,NUP35,POM121,DSTN,UTP3,TERF1,EEF2,NEDD4L,MAPK14,PRKAR2A,ACAT1,HSP90AA1,EEF1D,RAB7A,TRIP12,DLG5,PSMD2,SNRNP200,TUBA1A,NUP214,CDC23,SUMO1,H2AFX,MAP2K2,NUP93,VCP,MOB1A	0.936979796640081	0.360843043165006	55	108
HEME BIOSYNTHESIS FROM UROPORPHYRINOGEN-III I	HEME BIOSYNTHESIS FROM UROPORPHYRINOGEN-III I	0.7331	0.996	1	VIM,USP20,PWP1,POLR2A,HIST1H4A,EIF3B,FAM84B,NUP107,CHD3,EEF2,NEDD4L,USP42,TFRC,TUBA1A,PPP2R5E,SUMO1,H2AFX,BAG3,MCM2	0.902890411056615	0.370347541859621	19	38
3-PHOSPHOINOSITIDE BIOSYNTHESIS	3-PHOSPHOINOSITIDE BIOSYNTHESIS	0.735426457354265	0.996	1	DVL1,ARFGAP1,PRKAA2,PRKAA1,FLNA,FLNC,SPTAN1,POLR2A,HIST1H4A,MYO1C,PRKCZ,REPS2,IRS1,AAK1,PRKAG2,DBN1,ERBB2,CHMP3,OSBPL11,PI4K2B,SNX9,AXL,SAMD1,FLNB,TOM1,LIMA1,SEC16A,XPO1,DYNC1H1,RALY,PTK2,EXOC2,SCFD1,TTC7B,MYO18A,BAP1,USP11,SQSTM1,PRKAB2,SEC22B,WASL,WIPI2,PAK1,UNC93B1,GTSE1,PTPN11,PIK3C2A,GIT1,RTN3,EPRS,AMBRA1,PELP1,PRKD2,FAM195A,KIRREL,TRIM28,RRAS2,CCDC8,PLCG1,ATG9A,AP3D1,NEDD4L,MAPK14,HSP90AA1,DDX5,ITGB4,PI4KB,RAB7A,REPS1,TFRC,DCAF5,FNBP1,SNRNP200,FCHO2,TUBA1A,EPN1,STAG2,PRKD3,SDCBP,ULK1	0.945847336939347	0.357549758286643	80	171
CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	0.737526247375263	0.996	1	PSMD11,HIST1H4A,GYS1,DDX55,CSNK1D,RBM34,PPAN,COL4A3BP,EIF3B,NOC2L,XPO1,NIFK,PIAS1,NOP2,MDN1,CSNK1E,GARS,NUP107,STT3B,DSTN,UTP3,EEF2,KPNA4,NEDD4L,PRKAR2A,ACAT1,SUPT6H,HSP90AA1,TOMM20	0.925991890818455	0.362897077424268	29	76
