Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
PHENYLETHYLAMINE DEGRADATION I	PHENYLETHYLAMINE DEGRADATION I	0.202079792020798	0.995300469953005	1	VIM,AHNAK,PARD3,SCAMP3,PACSIN1,OPTN,PARD6A,ZFP36,LGALS3BP,STX12,PML,SUZ12,SETD2,EZH2,HDAC4,DYNC1H1	1.10767279391185	0.441670683989884	16	56
SERINE BIOSYNTHESIS	SERINE BIOSYNTHESIS	0.208179182081792	0.995300469953005	1	C11ORF68,CHMP2B,MDC1,TRAF3IP1,CSNK1D,SUZ12,EZH2,CIRBP,XPO1,TARDBP,OBSL1,GTSE1,SGTA,CDC5L,SLC2A1,MPRIP,TTN,CCDC8,MAPT,MAPK14,HSP90AA1,RAB7A,SNW1,RIC8A,RPS28,PSMD2,TNFRSF14,EPN1,MYC,SUMO1,BAG3,MCM2,MOB1A	1.10909856042197	0.443712328947987	33	53
THIOSULFATE DISPROPORTIONATION III (RHODANESE)	THIOSULFATE DISPROPORTIONATION III (RHODANESE)	0.2107	0.995300469953005	1	TOP2B,POLR2A,HIST1H4A,SMC1A,SMC4,TOP2A,PML,ISCU,TOP1,GARS,EEF2,NEDD4L,HSP90AA1,RPS3A	1.12765075669307	0.464570961128987	14	35
ACYL-COA HYDROLYSIS	ACYL-COA HYDROLYSIS	0.214978502149785	0.995300469953005	1	DVL1,ZFP36L1,TSC2,GYS1,PRKCZ,TOP2A,C2CD5,RPTOR,PAK1,BAD,TOP1,SLC2A1,TERF1,RELT,EEF2,F3,MAPT,PRKAR2A,HSP90AA1	1.11512518781274	0.452790540668264	19	43
DERMATAN SULFATE BIOSYNTHESIS (LATE STAGES)	DERMATAN SULFATE BIOSYNTHESIS (LATE STAGES)	0.256204963971177	0.995300469953005	1	DVL1,ASAP1,FLNA,RABL6,CHPF2,CD44,L1CAM,MPDZ	1.11761764439396	0.474122248026491	8	25
GLYCINE CLEAVAGE	GLYCINE CLEAVAGE	0.267	0.995300469953005	1	GYS1,ALDOA,RPL30,CSNK1D,RBM34,SUZ12,ATF2,EZH2,LEO1,LIG1,BCKDHA,RPL15,EEF2,PRKAR2A,RPS3A	1.10315510245384	0.46057227381496	15	30
ALL-<ITRANS</I-DECAPRENYL DIPHOSPHATE BIOSYNTHESIS	ALL-<ITRANS</I-DECAPRENYL DIPHOSPHATE BIOSYNTHESIS	0.286471352864714	0.995300469953005	1	HNRNPA2B1,SRRT,TRA2B,POLR2A,CWC22,RBM8A,SRRM2,SRRM1,USP39,XPO1,RBM5,DHX16,DDX42,CHERP,RBMX,CDC5L,SRSF4,DHX9,HNRNPUL1,HNRNPA3,YBX1,SRSF7,AMFR,SF3B1,CPSF7,CPSF4,RBM17,DDX5,HNRNPA1,SNRNP200,SRSF1,MYC,NUP214	1.07211393824144	0.427492034670182	33	56
UDP-<IN</I-ACETYL-D-GALACTOSAMINE BIOSYNTHESIS II	UDP-<IN</I-ACETYL-D-GALACTOSAMINE BIOSYNTHESIS II	0.286871312868713	0.995300469953005	1	C11ORF68,WRNIP1,CSNK1D,PFKFB2,RANBP2,ACLY,XPO1,NAGK,OBSL1,TNRC18,SQSTM1,NUP98,PAK1,BAD,CSNK1E,NUP107,NUP35,POM121,AMFR,NEDD4L,HSP90AA1,RPS3A,PSMD2,NUP214,SUMO1,H2AFX,NUP93,BAG3,MCM2	1.07806837451619	0.435095501437234	29	47
CHONDROITIN AND DERMATAN BIOSYNTHESIS	CHONDROITIN AND DERMATAN BIOSYNTHESIS	0.3003300330033	0.995300469953005	1	FLNA,LIN9,FBXL20,COL5A1,LMO7,PTS,TIMELESS,CHPF2,TMUB1,RNF19A,CD44,L1CAM,MPDZ,LIN37,NEDD4L	1.08555007703807	0.450584878532133	15	32
CITRULLINE DEGRADATION	CITRULLINE DEGRADATION	0.3163	0.995300469953005	1	PRKAA2,TOP2B,MRE11A,PWP1,HIST1H4A,GYS1,TOP2A,RBM34	1.07275566961146	0.440262063459218	8	37
THIAMIN SALVAGE III	THIAMIN SALVAGE III	0.318268173182682	0.995300469953005	1	HNRNPA2B1,SRRT,CHMP2B,POLR2A,SRSF9,TSC22D3,CWC22,CHMP3,SRRM2,SRRM1,USP39,RBM5,DDX42,RNF19A,CHERP,RNF11,RBMX,CDC5L,SRSF4,DHX9,RNPS1,HNRNPUL1,SRSF6,HNRNPA3,YBX1,SRSF7,SF3B1,NEDD4L,RBM17,DDX5	1.05921447284229	0.419786097765139	30	62
GLUTATHIONE-MEDIATED DETOXIFICATION I	GLUTATHIONE-MEDIATED DETOXIFICATION I	0.326867313268673	0.995300469953005	1	VIM,NCAPH,LMNB1,TMCO1,HIST1H4A,ERBB2,ATF2,PSEN1,EPS8L2,EPS8,IGF2BP2,UFL1,OGFR,RIF1,MAP3K1,EPPK1,MAPK14,DDX5,SSX2IP,HNRNPA1,RPS6KA3,MYC,SUMO1,BAG3,MCM2,PCBP1,VCP	1.06225127637684	0.432190206073892	27	42
4-HYDROXY-2-NONENAL DETOXIFICATION	4-HYDROXY-2-NONENAL DETOXIFICATION	0.326867313268673	0.995300469953005	1	VIM,NCAPH,LMNB1,TMCO1,HIST1H4A,ERBB2,ATF2,PSEN1,EPS8L2,EPS8,IGF2BP2,UFL1,OGFR,RIF1,MAP3K1,EPPK1,MAPK14,DDX5,SSX2IP,HNRNPA1,RPS6KA3,MYC,SUMO1,BAG3,MCM2,PCBP1,VCP	1.06225127637684	0.432190206073892	27	42
FATTY ACID &BETA;-OXIDATION I	FATTY ACID &BETA;-OXIDATION I	0.332566743325667	0.995300469953005	1	PRKAA2,USP20,HIST1H4A,ALDOA,CSNK1D,ERBB2,TRAF1,ATF2,VCL,XPO1,LEO1,SQSTM1,WASL,RTN3,MAP3K1,KDM1A,YBX1,HERC2,HSD17B4,PSMD2,CLK1,PGRMC2,MYC,SUMO1,BAG3,MCM2	1.06003990904173	0.429888915698792	26	44
SALVAGE PATHWAYS OF PYRIMIDINE DEOXYRIBONUCLEOTIDES	SALVAGE PATHWAYS OF PYRIMIDINE DEOXYRIBONUCLEOTIDES	0.332933293329333	0.995300469953005	1	ARFGAP1,MKI67,TSC2,TOP2A,COL4A2,KMT2B,TYK2,EZH2,PTPRK,TOP1,RIF1,SLC2A1,DOCK7,MAPT,HSP90AA1	1.06951461051691	0.442871340961125	15	33
ANANDAMIDE DEGRADATION	ANANDAMIDE DEGRADATION	0.3345	0.995300469953005	1	NCOA6,POLR2A,HIST1H4A,CCR1,NFATC2,ATF2,VCL,PTK2,PTPN11,GIT1,JUNB,CD44,FOSL1,MAPK14,HSP90AA1,KMT2C	1.06168934758702	0.435035476176791	16	38
UDP-<IN</I-ACETYL-D-GLUCOSAMINE BIOSYNTHESIS II	UDP-<IN</I-ACETYL-D-GLUCOSAMINE BIOSYNTHESIS II	0.3365	0.995300469953005	1	PRKAA2,PSMD11,WRNIP1,PARD6A,DDX55,CSNK1D,ACLY,XPO1,NAGK,TNRC18,PRKAB2,PAK1	1.06296017904413	0.436241965489164	12	37
PYRUVATE DECARBOXYLATION TO ACETYL COA	PYRUVATE DECARBOXYLATION TO ACETYL COA	0.3427	0.995300469953005	1	PNPLA6,MDC1,HIST1H4A,ALDOA,CSNK1D,SRRM2,ATF2,EZH2	1.06243644984511	0.436890397680553	8	36
ESTROGEN BIOSYNTHESIS	ESTROGEN BIOSYNTHESIS	0.345903771131339	0.995300469953005	1	TOP2B,CTNNA1,TOP2A,RPL30,ERBB2,ATF2,PSEN1	1.06879425489592	0.450469269872208	7	27
PHENYLALANINE DEGRADATION I (AEROBIC)	PHENYLALANINE DEGRADATION I (AEROBIC)	0.3647	0.995300469953005	1	ZFP36L1,WWC1,TOP2A,ACIN1,PML,DENND4A,NCL,TIMELESS,TOP1,CDC5L,SLC2A1,MAPT,GPAM,PRRC2C,SNW1,CHAF1A,CDK5RAP2	1.04928930301901	0.429251238423312	17	39
CREATINE-PHOSPHATE BIOSYNTHESIS	CREATINE-PHOSPHATE BIOSYNTHESIS	0.397460253974603	0.995300469953005	1	HIST1H4A,GYS1,ALDOA,TOP2A,TRAF3IP1,OBSL1,TOP1,RIF1,SLC2A1,TERF1,EEF2,CCDC8,F3,MAPT,MAPK14,PRKAR2A,RNH1,ACD	1.0365495141092	0.423260816143214	18	40
GLYCOGEN BIOSYNTHESIS II (FROM UDP-D-GLUCOSE)	GLYCOGEN BIOSYNTHESIS II (FROM UDP-D-GLUCOSE)	0.402859714028597	0.995300469953005	1	PRKAA2,OTUD5,HIST1H4A,GYS1,CSNK1D,EPC2,XPO1,PRKAB2,PPP1R7,CSNK1E,POM121,UTP3,TTN,MAPT,NEDD4L,MAPK14,PRKAR2A,RPS3A,ABCA1,PSMD2,PGRMC2,UBE2V1,TUBA1A,SUMO1,MCM2,PCBP1	1.03267695799197	0.420935501096636	26	41
SPHINGOMYELIN METABOLISM	SPHINGOMYELIN METABOLISM	0.4052	0.995300469953005	1	BCL7C,PLEKHM1,GYS1,TOP2A,IFNGR1,TMPO,NUP98,TOP1,NUP107,RIF1,SLC2A1,EEF2,F3,MAPT,PRKAR2A,RNH1,NSMAF,KIF2C	1.03777031871111	0.427541906510672	18	35
STEARATE BIOSYNTHESIS I (ANIMALS)	STEARATE BIOSYNTHESIS I (ANIMALS)	0.413141314131413	0.995300469953005	1	TOP2B,HIST1H4A,TOP2A,CSNK1D,ERBB2,XPO1,OBSL1,WASL,RTN3,TERF1,RELT,CCDC8	1.03471271294355	0.429483551186715	12	32
EICOSAPENTAENOATE BIOSYNTHESIS II (METAZOA)	EICOSAPENTAENOATE BIOSYNTHESIS II (METAZOA)	0.413141314131413	0.995300469953005	1	TOP2B,HIST1H4A,TOP2A,CSNK1D,ERBB2,XPO1,OBSL1,WASL,RTN3,TERF1,RELT,CCDC8	1.03471271294355	0.429483551186715	12	32
TRYPTOPHAN DEGRADATION TO 2-AMINO-3-CARBOXYMUCONATE SEMIALDEHYDE	TRYPTOPHAN DEGRADATION TO 2-AMINO-3-CARBOXYMUCONATE SEMIALDEHYDE	0.421	0.995300469953005	1	ARFGAP1,POLR2A,GYS1,TOP2A,CSNK1D,WIPI2,CSNK1E,TOP1,SLC2A1,KDM1A,EEF2,F3,MAPT,NEDD4L,RNH1,TUBA1A,SDCBP,SUMO1,BAG3,DPM1,VCP,MOB1A	1.02984927821608	0.423490045711861	22	36
TRNA SPLICING	TRNA SPLICING	0.45005499450055	0.995300469953005	1	HNRNPA2B1,SRRT,TRA2B,POLR2A,SRSF9,CWC22,RBM8A,SRRM2,SRRM1,USP39,RBM5,DHX16,DDX42,CHD1,HDAC2,CHERP,RBMX,CDC5L,SRSF4,DHX9,RNPS1,HNRNPUL1,SRSF6,HNRNPA3,YBX1,SRSF7,SF3B1,CPSF7,CPSF4,RBM17,SETD1B,DDX5,RNPC3,TFIP11,DCP1A,SNW1,HNRNPA1,SNRNP200	1.01255497724856	0.397344331013761	38	73
RETINOATE BIOSYNTHESIS I	RETINOATE BIOSYNTHESIS I	0.462538761628489	0.995300469953005	1	PRKAA2,GYS1,TOP2A,ACOX2,CSNK1D,XPO1,CSNK1E,EEF2,PRKAR2A,ACAT1,PSMD2,TUBA1A,SUMO1,NUP93	1.0156132533111	0.428054846473835	14	27
LEUKOTRIENE BIOSYNTHESIS	LEUKOTRIENE BIOSYNTHESIS	0.4739	0.995300469953005	1	CENPC,GYS1,TOP2A,IFNGR1,ITGAV,CHPF2,ARPC3,TOP1,SLC2A1,EEF2,F3,KPNA4,MAPT,NEDD4L,PRKAR2A,HSP90AA1,RNH1	1.00776302298196	0.412938744815261	17	38
2-OXOISOVALERATE DECARBOXYLATION TO ISOBUTANOYL-COA	2-OXOISOVALERATE DECARBOXYLATION TO ISOBUTANOYL-COA	0.486648664866487	0.995300469953005	1	GYS1,ALDOA,RPL30,CSNK1D,SRRM2,ATF2,EZH2,LEO1,LIG1,BCKDHA,RPL15,EEF2,YBX1,PRKAR2A,RPS3A	1.00434327981971	0.414815150992752	15	34
PYRIMIDINE DEOXYRIBONUCLEOTIDES <IDE NOVO</I BIOSYNTHESIS I	PYRIMIDINE DEOXYRIBONUCLEOTIDES <IDE NOVO</I BIOSYNTHESIS I	0.491550844915508	0.995300469953005	1	VIM,SVIL,PRKAA2,PRKAA1,MRE11A,HIST1H4A,ATF2,VCL,EIF3B,TWF2,WIPF1,SGTA,ATRIP,FOSL1,TERF1,EEF2,MAPK14,HSP90AA1,CDK5RAP2,PSMD2,UBE2V1,SRSF1,TUBA1A,MYC,SENP3	1.0011448615851	0.405386016294764	25	45
D-<IMYO</I-INOSITOL (1,4,5)-TRISPHOSPHATE DEGRADATION	D-<IMYO</I-INOSITOL (1,4,5)-TRISPHOSPHATE DEGRADATION	0.5063	0.995300469953005	1	GYS1,TOP2A,IFNGR1,EPS8,LIG1,TOP1,NCOR2,SLC2A1,EEF2,F3,MAPT,EPPK1,PRKAR2A,RNH1,TNFRSF14,CDC23,SUMO1,MCM2,HNRNPL,VCP	0.995624928204346	0.41017879611619	20	35
MITOCHONDRIAL L-CARNITINE SHUTTLE PATHWAY	MITOCHONDRIAL L-CARNITINE SHUTTLE PATHWAY	0.509049095090491	0.995300469953005	1	TOR1AIP1,GYS1,TOP2A,IFNGR1,XPO1,TOP1,CD44,NPDC1,SLC2A1,EEF2,F3,MAPT,PRKAR2A,HERC2,HSP90AA1,RAB7A,RNH1,RIC8A	0.9951936799526	0.405656722673105	18	41
TETRAPYRROLE BIOSYNTHESIS II	TETRAPYRROLE BIOSYNTHESIS II	0.51975197519752	0.995300469953005	1	USP20,GYS1,TOP2A,DDX55,CSNK1D,XPO1,WIPF1,TOP1,SLC2A1,EEF2,F3,MAPT,PRKAR2A,TRIM33,RNH1,PSMD2,SUMO1,NUP93,HNRNPL	0.989885778608475	0.409898133096846	19	33
CHOLINE DEGRADATION I	CHOLINE DEGRADATION I	0.523747625237476	0.995300469953005	1	TOP2B,MDC1,HIST1H4A,SMC1A,PRKCZ,TP53BP1,PBRM1,RPTOR,CYLD,TARDBP,SQSTM1,NONO,WIPI2,RING1,RIPK1,ZMYM4,NUP35,CHD3,PELP1,TRIM28,MAPK14,PHC3,PSMD2,UBE2V1,ULK1,NBR1,SUMO1,NUP93	0.990279455996094	0.395796843742495	28	54
SUPEROXIDE RADICALS DEGRADATION	SUPEROXIDE RADICALS DEGRADATION	0.525547445255474	0.995300469953005	1	TMEM131,OPTN,POLR2A,GYS1,ALDOA,CSNK1D,PPP1R12A,EZH2,XPO1,SQSTM1,RNF19A,FTSJ1,PTPN11,SGTA,CCDC8,DYNC1LI1,AMFR,NEDD4L,EEF1D,RPS3A,PSMD2,ABL2,MAP3K7,MYC,HNRNPAB,SUMO1,H2AFX,NUP93,MCM2,PRDM2	0.989590285668708	0.396959241453135	30	51
CERAMIDE BIOSYNTHESIS	CERAMIDE BIOSYNTHESIS	0.528052805280528	0.995300469953005	1	PARD3,TOP2A,CSNK1D,SCRIB,XPO1,TOP1,SLC2A1,SEC61A1,EEF2,KPNA4,MAPT,HERC2,ABCA1,PSMD2,MED12,TUBA1A,MYC,SUMO1	0.988116398467407	0.411385566675814	18	31
PENTOSE PHOSPHATE PATHWAY (NON-OXIDATIVE BRANCH)	PENTOSE PHOSPHATE PATHWAY (NON-OXIDATIVE BRANCH)	0.540945905409459	0.995300469953005	1	C11ORF68,PRKAA2,POLR2A,KLC2,ALDOA,CSNK1D,XPO1,SQSTM1,FTSJ1,CSNK1E,PTPN11,PIK3C2A,CHD3,TERF1,NFIC,NEDD4L,RAB7A,PSMD2,MYC,SUMO1,H2AFX,NUP93,MCM2,VCP	0.983681095187091	0.397752238354865	24	46
CITRULLINE BIOSYNTHESIS	CITRULLINE BIOSYNTHESIS	0.541145885411459	0.995300469953005	1	GYS1,TOP2A,CSNK1D,SUZ12,ATF2,SLC35F6,EZH2,CSNK1E,OTUD4,EEF2,RRAS2,CCDC8,ACAT1,HSP90AA1,TOMM20,ERCC5,HNRNPA1,PSMD2,TUBA1A,MYC,SUMO1,H2AFX,MCM2	0.98350922160777	0.398852636820945	23	44
SALVAGE PATHWAYS OF PYRIMIDINE RIBONUCLEOTIDES	SALVAGE PATHWAYS OF PYRIMIDINE RIBONUCLEOTIDES	0.545545445455454	0.995300469953005	1	VIM,SVIL,PRKAA2,PRKAA1,HIST1H4A,ATF2,VCL,TWF2,WIPF1,SGTA,FOSL1,TERF1,EEF2,CCDC8,MAPK14,UCKL1,CDK5RAP2,AMOTL2,UBE2V1,TUBA1A,MYC,SUMO1,MCM2,VCP	0.982305617234659	0.401111062803514	24	40
NAD BIOSYNTHESIS FROM 2-AMINO-3-CARBOXYMUCONATE SEMIALDEHYDE	NAD BIOSYNTHESIS FROM 2-AMINO-3-CARBOXYMUCONATE SEMIALDEHYDE	0.548045195480452	0.995300469953005	1	ADNP,GYS1,TOP2A,IFNGR1,CSNK1D,TLE3,MIA3,PER1,CSNK1E,TOP1,PIK3C2A,CD44,SRCAP,SLC2A1,EEF2,F3,MAPT,PRKAR2A,PRRC2C,TRIM33,RNH1	0.981985204163567	0.397627841135786	21	45
UREA CYCLE	UREA CYCLE	0.551644835516448	0.995300469953005	1	C11ORF68,GYS1,TOP2A,SUZ12,EZH2,XPO1,NOP2,CSNK1E,TERF1,EEF2,CCDC8,ACAT1,HSP90AA1,TOMM20,ERCC5,HNRNPA1,PSMD2,CLK1,TUBA1A,MYC,RAF1,HSD17B7,SUMO1,H2AFX,BAG3,MCM2	0.981252511052652	0.398432265603378	26	43
PALMITATE BIOSYNTHESIS I (ANIMALS)	PALMITATE BIOSYNTHESIS I (ANIMALS)	0.552844715528447	0.995300469953005	1	C11ORF68,TOP2B,MRE11A,LMNA,MDC1,HIST1H4A,PRKCZ,TP53BP1,EZH2,XPO1,OBSL1,SQSTM1,RNF11,PTPN11,PRKDC,CDC5L,RIF1,JUNB,LRFN4,MAP3K1,CCDC8,MAPK14,HERC2,HSP90AA1,SNW1,KANK2,UBE2V1,BABAM1,TUBA1A,NUP214,SUMO1,H2AFX,MCM2	0.980640400435092	0.390595570083827	33	57
PRPP BIOSYNTHESIS I	PRPP BIOSYNTHESIS I	0.5568	0.995300469953005	1	HIST1H4A,TOP2A,DDX55,RPL30,CSNK1D,BOD1L1,SPG21,UFL1,FTSJ1,TOP1,SGTA,SLC2A1,TERF1,EEF2,MAPT,HSP90AA1,CDK5RAP2,PSMD2,TUBA1A,MYC	0.977803502449419	0.400662598020982	20	38
CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	0.556844315568443	0.995300469953005	1	DDX55,RBM34,PPAN,COL4A3BP,EIF3B,NOC2L,XPO1,NIFK,PIAS1,NOP2,MDN1,GARS,NUP107,STT3B,KPNA4,ACAT1,SUPT6H,TOMM20	0.979234467110043	0.399151494486304	18	41
ALANINE BIOSYNTHESIS III	ALANINE BIOSYNTHESIS III	0.5634	0.995300469953005	1	POLR2A,GYS1,TOP2A,CSNK1D,RPTOR,ISCU,TOP1,PIK3C2A,EPRS,SLC2A1,EEF2,F3,KPNA4,MAPT,PRKAR2A	0.97306048889687	0.400882670348357	15	35
FATTY ACID ACTIVATION	FATTY ACID ACTIVATION	0.568956895689569	0.995300469953005	1	TOP2B,HIST1H4A,TOP2A,CSNK1D,ERBB2,XPO1,OBSL1,WASL,RTN3,EEF2,CCDC8,HSP90AA1,PSMD2,PGRMC2,SUMO1,H2AFX,MCM2	0.970926649155041	0.401013371289181	17	34
FATTY ACID &ALPHA;-OXIDATION II	FATTY ACID &ALPHA;-OXIDATION II	0.568956895689569	0.995300469953005	1	TOP2B,HIST1H4A,TOP2A,CSNK1D,ERBB2,XPO1,OBSL1,WASL,RTN3,EEF2,CCDC8,HSP90AA1,PSMD2,PGRMC2,SUMO1,H2AFX,MCM2	0.970926649155041	0.401013371289181	17	34
SUCROSE DEGRADATION V (MAMMALIAN)	SUCROSE DEGRADATION V (MAMMALIAN)	0.575557555755576	0.995300469953005	1	VIM,CTNNA1,ALDOA,COL5A1,ATF2,SNX9,BCKDHA,MAPK14,ACAT1,HSP90AA1,CHAF1A,TUBA1A,SUMO1,H2AFX,BAG3	0.968692711342021	0.402080288056301	15	32
<IMYO</I-INOSITOL BIOSYNTHESIS	<IMYO</I-INOSITOL BIOSYNTHESIS	0.588665264844298	0.995300469953005	1	PRKAA2,POLR2A,GYS1,ALDOA,WIPI2,EEF2,NEDD4L,HSP90AA1,EEF1D,TNFRSF14,SUMO1,MCM2,VCP,CLTC	0.956547089195156	0.407399453896157	14	24
DOLICHOL AND DOLICHYL PHOSPHATE BIOSYNTHESIS	DOLICHOL AND DOLICHYL PHOSPHATE BIOSYNTHESIS	0.593859385938594	0.995300469953005	1	POLR2A,GYS1,TOP2A,IFNGR1,TOP1,CD44,SLC2A1,EEF2,F3,MAPT,PRKAR2A,HSP90AA1,RPS3A,RNH1,TUBA1A,RTN4,H2AFX,HNRNPL,RPS2	0.960209832507618	0.397609730568502	19	33
SELENOCYSTEINE BIOSYNTHESIS II (ARCHAEA AND EUKARYOTES)	SELENOCYSTEINE BIOSYNTHESIS II (ARCHAEA AND EUKARYOTES)	0.594240575942406	0.995300469953005	1	KPNA2,HIST1H4A,SNTB1,CSNK1D,SLC35F6,NOC2L,XPO1,UTP18,SQSTM1,PAK1,FTSJ1,RRP9,PIK3C2A,EPRS,TERF1,YBX1,KPNA4	0.965316314484176	0.390878233718847	17	45
&GAMMA;-LINOLENATE BIOSYNTHESIS II (ANIMALS)	&GAMMA;-LINOLENATE BIOSYNTHESIS II (ANIMALS)	0.5987	0.995300469953005	1	TOP2B,HIST1H4A,TOP2A,CSNK1D,ERBB2,XPO1,OBSL1,WASL,RTN3,EEF2,CCDC8,HSP90AA1,PSMD2,PGRMC2,SUMO1,H2AFX,MCM2	0.95939116460752	0.395251165127973	17	35
PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION	0.602639736026397	0.995300469953005	1	VIM,SVIL,PRKAA2,PRKAA1,SLC38A1,HIST1H4A,CSNK1D,EZH2,TWF2,WIPF1,TOP1,SGTA,ATRIP,FOSL1,TERF1,EMD,MAPK14,USP7,CHAF1A,CDK5RAP2,PSMD2,UBE2V1,TUBA1A,MYC,SENP3,SUMO1,H2AFX,MCM2,VCP	0.964181897694344	0.386234261875587	29	52
TCA CYCLE II (EUKARYOTIC)	TCA CYCLE II (EUKARYOTIC)	0.604539546045396	0.995300469953005	1	CENPC,HIST1H4A,ALDOA,DDX55,CSNK1D,ATF2,PSEN1,XPO1,TERF1,YBX1,NEDD4L,MAPK14,PRKAR2A,HSP90AA1,RAB7A,ABCA1,TRIP12,TUBA1A,MYC	0.9621419376534	0.391459470611394	19	42
NADH REPAIR	NADH REPAIR	0.607339266073393	0.995300469953005	1	NCOA6,TRA2B,HIST1H4A,SRSF9,RPRD2,SRRM1,USP39,RBM5,LEO1,DDX42,CHERP,RBMX,SGTA,CDC5L,SRSF4,DHX9,RNPS1,SRSF6,HNRNPA3,YBX1,SRSF7,CPSF7,NEDD4L,RBM17,KMT2C,RNPC3,USP7,SNW1,UVSSA,SRSF1,MNAT1,ZCRB1	0.963180756528239	0.382900775951156	32	59
