Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
PUTATIVE ANTI-INFLAMMATORY METABOLITES FORMATION FROM EPA	PUTATIVE ANTI-INFLAMMATORY METABOLITES FORMATION FROM EPA	0.0305621536025336	0.0496081333838227	-1	PDIA4,HSPB1,PFKM,NDUFA4,PFKL,NAMPT,NEDD4L,COTL1,GMPPB,PFKP,HSPA6,FKBP4,CBR3,HSPA4,PTGES3,NPEPPS,ALDOA,HSP90AA1,ARRB2,ABCE1,PIK3R1,STIP1,PPID,COPS7A,HSP90AB1,LTA4H,CASP7,AIP,CASP3,STUB1,HSPA1B,UBQLN1,HDAC6,DNAJC7,FBXO6,UBA5,COPS5,CHCHD2	-1.32230757108267	-0.314407496712063	38	166
LINOLEATE METABOLISM	LINOLEATE METABOLISM	0.277907364211929	0.338322008605827	-1	PDIA4,HSPA5,GAPDH,COTL1,PDIA3,HSPA4,HSP90AA1,PIK3R1,COPS7A,HSP90AB1,PKM,CASP7,CASP3,MAPK1,GPX1,ABL2,UBXN1,XAGE1A,COPS5,ABCF1,CAP1,RELA,CASP8,SEC23B,GPX4,ALOX5,COPS3,DNAJB11,VCP,EPHX2,KAT5,PRKACA,EHD1,ACSL1,HSPA9,MAPKAPK2	-1.08455513774677	-0.275338855511084	36	105
HEXOSE PHOSPHORYLATION	HEXOSE PHOSPHORYLATION	0.00016116035455278	0.00106571260014844	-1	AARS,APP,CTH,HSPA5,GYG1,ENO2,ATP6V1B2,TUBB3,NDUFA4,TUBB4B,G6PD,BCAT1,CCS,AKR1A1,HSPA6,ALDOC,TUBA4A,HSPH1,HSPA4,SGTA,ENO1,HSP90AA1,ACAT2,YWHAZ,ADK,HSP90AB1,YWHAQ,PPP2CB,AKR1D1,NFKB1,PEA15,NAGK,IRF3,HSPA1B,UBQLN1,MYL1,TKT,FBXO6,COPA,CSE1L,COPS5,MPI	-1.72760072460407	-0.422473845867834	42	134
VITAMIN B2 (RIBOFLAVIN) METABOLISM	VITAMIN B2 (RIBOFLAVIN) METABOLISM	0.000320358801858081	0.00106571260014844	-1	SDCBP,PDIA4,HSPA5,LAMC1,PEPD,ATP6V1B2,MTHFD1,F3,PRKAR1A,IMPDH2,RNH1,VPS4B,SLC2A1,G6PD,TRADD,HSPA6,HARS,PRPS2,EEF2,ISYNA1,FGFR1,SLC2A3,ALAD,PDCD5,EIF2B2,ALDOA,CAD,RSU1,PYGB,ESD,PTPRF,TROVE2,HMGCS1,TXN,HSP90AB1,ARMT1,CKB,PPP2CB,PLS3,HSPA1B,MAPK1,ILK,FBXO6	-1.7001158448234	-0.41097029931595	43	147
SQUALENE AND CHOLESTEROL BIOSYNTHESIS	SQUALENE AND CHOLESTEROL BIOSYNTHESIS	0.822240128928284	0.829647697657367	-1	HSPA5,GAPDH,NEDD4L,HSPA6,EPRS,HSPA4,PMVK,ALDOA,HSP90AA1,MVK,ABCE1,ACAT2,HSP90AB1,PKM,MMS19,HECW2,YWHAG,HSPA1B,MAPK1,YAP1,SOAT1,TRAF4,MVD,MT-ND1,STK4,VCP,RAD23A,PPP2R1A,HSPA2,KAT5,DHCR7,PRKACA,ACSL1,TUBA1A,YWHAB,OTUB1,HSPA9,PIN1,STARD13	-0.850702656367647	-0.208033961671316	39	134
GALACTOSE METABOLISM	GALACTOSE METABOLISM	0.000159667890787163	0.00106571260014844	-1	RRAGA,GALT,GYG1,GOT1,ATP6V1A,PRKAR1A,PFKM,PGK1,UBE2V1,PRKAR1B,ATP6V1E1,TUBB4B,GAPDH,PRDX1,PFKL,LDHB,AKR1A1,PFKP,HSPA6,UGP2,ALDOC,TUBA4A,ISG15,NPEPPS,ENO1,ALDOA,GALK1,ABCE1,ACTB,YWHAZ,PRDX2,LDHA,HSP90AB1,CKB,PKM,AKR1B1,YWHAQ,AKR1D1,AKR7A2,AKR1C3,HSPA1B,UBQLN1,RC3H1,TKT,UBE2V2,NDUFB8,MYH9,RAD23B,MAT2A,PSMC3,ABCF1,NDUFB1	-1.81730959091672	-0.437839428204177	52	150
KERATAN SULFATE DEGRADATION	KERATAN SULFATE DEGRADATION	0.511702468739981	0.551064197104595	-1	APP,TNFRSF21,RNF31,CHUK,IKBKB,TRADD,CDK6,TAX1BP1,KEAP1,TNFRSF10B,TUBA4A,NCK1,HSP90AA1,ABCE1,EIF4EBP1,CRK,RIPK1,CDK5,TSNAX,MSN,VCL,HSPA1B,NOTCH3,FBXO6,IKBKG,SIRT2,TRAF2,FADD,MARK2,RBCK1,TCF4,CUL2,BAG6,ALKBH3,TK1,VCP,LGALS3,SHARPIN,NAPRT,CDK4,CYLD,ARSA,TUBA1A,PPP5C	-0.977079021707431	-0.234905721781457	44	154
CARNITINE SHUTTLE	CARNITINE SHUTTLE	0.000317611561060823	0.00106571260014844	-1	PDIA4,HSPA5,LAMC1,PEPD,ATP6V1B2,MTHFD1,F3,PRKAR1A,NDUFA4,IMPDH2,RNH1,SLC2A1,HUWE1,G6PD,ACSS2,AKR1A1,HSPA6,HARS,PRPS2,EEF2,FGFR1,RIC8A,SLC2A3,HSP90B1,HSPH1,HSPA4,ALAD,EIF2B2,ENO1,CLIC1,ALDOA,HSP90AA1,CLN3,PYGB,ESD,DARS,PTPRF,TROVE2,MIF,TXN,HSP90AB1,CKB,PKM,MCL1,PLS3,HSPA1B,MAPK1,HDAC6,FBXO6	-1.71464891448557	-0.409444306990462	49	160
3-OXO-10R-OCTADECATRIENOATE BETA-OXIDATION	3-OXO-10R-OCTADECATRIENOATE BETA-OXIDATION	0.0511427201534282	0.0784655432490953	-1	MAP1LC3A,SQSTM1,APP,LAMP1,UBE2V1,IFRD2,HUWE1,NEDD4L,GSTO1,CDK6,ABHD14B,UBA1,TIMP2,HSPH1,PARK7,HSPA4,GTPBP2,ALDOA,HGS,YWHAZ,STAT1,CDK5,HINT1,MSN,VCL,YWHAQ,CLDN12,MAPK1,ATG5,TKT,FBXO6,FERMT2,UBA5,PFDN4	-1.28027286002527	-0.307008338187302	34	156
ALKALOID BIOSYNTHESIS II	ALKALOID BIOSYNTHESIS II	0.000160668380462725	0.00106571260014844	-1	APP,ENO2,ATP6V1B2,CORO1B,PFKM,PGK1,TPI1,PFKL,NEDD4L,COTL1,PFKP,HSPA6,MYO1E,TAGLN2,GSPT1,TWF1,DSTN,CCT5,CCT8,EPS8L2,ARPC4,WDR1,HSP90AB1,PFDN1,CCT7,VCL,VBP1,CCT4,CCT3,BMPR1A,PLS3,HSPA1B,CAPZA2,TCP1,MYL1,TES,PLS1,PFDN4,MYH9,BMP4,GSPT2,PFN1,CAP2,WASL,GPI,FSCN1,SSH3,PDCL3,CAP1,BMPR2,USP25,ACTR2	-1.79017726028505	-0.434178545621887	52	143
VITAMIN B1 (THIAMIN) METABOLISM	VITAMIN B1 (THIAMIN) METABOLISM	0.246349880541545	0.310013332816326	1	VCAM1,EZH2,WDR76,CHAF1A,H2AFX,KDM5A,HIST2H2BE,ING5,SMC3,ASF1A,HIST2H3A,RHOT1,ORC1,PRPF40A,PRIM2,SUPT16H,SSRP1,DLAT,GINS4,PNPLA6,CDC5L,PDPR,HIST1H4A,PDK3,MSH6,MMS22L,KDM5B,HIST2H2AB,SENP3,PARP2,HSD17B10,MCM3,PDHX,VDAC2,ATR,HIST1H2BA,PDHA1,ILF2,RB1,KDM5C,PCNA,RANBP6,ZNF451,SLC25A6,TOP1,MCMBP,ORC5,EMD,SLC25A5,VDAC3,BCKDK,PDHB,ORC3,VDAC1	1.08761946677452	0.249037967098489	54	146
GLYCOSPHINGOLIPID BIOSYNTHESIS - GLOBOSERIES	GLYCOSPHINGOLIPID BIOSYNTHESIS - GLOBOSERIES	0.00113231963765772	0.00288226816858328	-1	APP,PDIA4,HSPA5,ENO2,LAMC1,PEPD,MTHFD1,F3,PRKAR1A,IMPDH2,RNH1,SLC2A1,G6PD,CDK6,HARS,PRPS2,EEF2,FGFR1,SLC2A3,TUBA4A,ALAD,ABCE1,PYGB,EIF4EBP1,ESD,CRK,PTPRF,CDK5,TSNAX,TROVE2,TXN,CKB	-1.59769632169638	-0.393695901519434	32	127
HISTIDINE METABOLISM	HISTIDINE METABOLISM	0.000319437789490497	0.00106571260014844	-1	GFPT1,ENO2,PRKAR1A,PGD,TUBB3,PRKAR1B,TUBB4B,IPO4,ACSS2,GMPPB,HSPA6,BAG3,HARS,EEF2,TUBA4A,HSPH1,NPEPPS,CAD,NDRG1,CCT8,EIF4A1,ALDH3B1,PLAA,FHIT,PRDX2,EIF4A2,HSP90AB1,LSM1,MMS19,EIF6,HSPA1B,MAPK1,FBXO6,ARFGEF2,TNPO2,CSE1L,MYH9,TUBB6,TUBB,MAT2A,SLC27A1,PSMC3,SOAT1,CLUH,TUBB4A,HACD1,MT-ND1,STK4,NAF1,SIRT1,RAN,PPP2R1A,HSPA2,PGAM1,GFPT2,CCT2,DNAJB1,PPP6R2,PPP6R1,TUBA1A,HSPA9,TUBB2B	-1.6844586487086	-0.405064283401396	62	152
VITAMIN B5 - COA BIOSYNTHESIS FROM PANTOTHENATE	VITAMIN B5 - COA BIOSYNTHESIS FROM PANTOTHENATE	0.000159718894745248	0.00106571260014844	-1	GARS,PDIA4,HSPA5,PPCS,LAMC1,PEPD,ATP6V1B2,MTHFD1,F3,PRKAR1A,IMPDH2,RNH1,VPS4B,SLC2A1,G6PD,LDHB,AKR1A1,HSPA6,HARS,PRPS2,EEF2,ISYNA1,FGFR1,GSPT1,SLC2A3,HSP90B1,EZR,ALAD,EIF2B2,ALDOA,CAD,PYGB,PANK4,ESD,DARS,YWHAZ,PTPRF,CBR1,LDHA,TROVE2,MIF,TXN,HSP90AB1,ARMT1,CKB,PKM,AKR1B1,YWHAQ,LXN,DVL2,YWHAG,PEA15,PLS3,HSPA1B,MAPK1	-2.03028570621384	-0.488225831674823	55	152
GLYCOSYLPHOSPHATIDYLINOSITOL(GPI)-ANCHOR BIOSYNTHESIS	GLYCOSYLPHOSPHATIDYLINOSITOL(GPI)-ANCHOR BIOSYNTHESIS	0.000161082474226804	0.00106571260014844	-1	GARS,HSPA5,LAMC1,MTHFD1,NARS,PRKAR1A,PFKM,IPO4,PFKL,SLC2A1,G6PD,PFKP,GRIK1,HSPA6,PRPS2,MYO1E,EEF2,FGFR1,SLC2A3,HSPH1,HSPA4,HSP90AA1,PYGB,ESD,ACTB,YWHAZ,COPS2,PTPRF,TROVE2,MYL9,TXN,HSP90AB1,YWHAQ,KPNB1,HSPA1B,ELP3,MYL1,EXOC8,MYL12A,ARFGEF2,MYH9,UMPS,TRAF2,IQGAP1,PPP3CB,EXOC6,AKT1	-1.70676632288301	-0.415687519525701	47	139
GLYCOSPHINGOLIPID BIOSYNTHESIS - LACTOSERIES	GLYCOSPHINGOLIPID BIOSYNTHESIS - LACTOSERIES	0.123270117888262	0.1704475704134	1	LRP5,CTNNB1,B4GALT1,GALNT5,ST3GAL4,RBBP4,RNF2,CTNND1,GALNT10,TRA2B,B4GALT5,GALNT1,HDAC1,GRAMD3,HIF1A,GALNT2,ERBB2,TFDP1,GALNT4,TMEM259,ERBB3,PHC2,ST3GAL1,TNC,PRDX3,ITGB1,JUP	1.18194956795465	0.280516646770403	27	115
BILE ACID BIOSYNTHESIS	BILE ACID BIOSYNTHESIS	0.125353925353925	0.171215117556581	1	EZH2,CHST14,CYP1B1,SUZ12,SMARCA4,POLR2A,CYP2S1,ALDH3A2,SMARCB1,HDAC1,CYB5A,SLC27A3,CHST12,ACSF2,ADCK4,CYP27A1,CDYL,EHMT2,HIST1H4A,MYO1C,ACSF3,NUP107,ALDH2,AUP1,MDH2,CYP51A1,SUCLG2,SLC27A4,ACOX3,SIRT3,POR,ACAA2,HADHB,ECH1,ACO2,HSPD1,COQ5	1.1822378333304	0.278393777908953	37	120
PARATHIO DEGRADATION	PARATHIO DEGRADATION	0.0554391619661563	0.083907920813642	-1	MAP1LC3A,SNX2,PRKAR1A,EIF2A,BLMH,HSPA6,APOC3,KEAP1,PSME1,HSPA4,NAA15,NAA50,DBNL,PTPN11,HSP90AA1,PYGB,MAFF,YWHAZ,PTPRF,TROVE2,TXN,HSP90AB1,TPP2,SNX3,PKM,EIF2S2,HSPA1B,PSMF1,CAB39,APOB	-1.28345484199702	-0.31386077545229	30	134
PROPANOATE METABOLISM	PROPANOATE METABOLISM	0.00222434064188116	0.00508420718144264	-1	SQSTM1,ATP6V1A,PRKAR1A,PGD,PGK1,TUBB3,PRKAR1B,TUBB4B,GAPDH,IFRD2,ACSS2,LDHB,AHSA1,HSPA6,NAE1,AACS,GTPBP2,ISG15,NPEPPS,ENO1,UBE2M,ALDOA,NDRG1,PPME1,UBE2R2,PLAA,FHIT,PRDX2,LDHA,HSP90AB1,CKB,PKM,MMS19,CKS1B,HSPA1B,MAPK1,FERMT2,MYH9,CDC34,RAD23B,TUBB6,TUBB,SLC27A1,PSMC3,ABCF1,AKT1,MMAA,TUBB4A,TRAF4	-1.50453186217881	-0.359080608743559	49	161
BLOOD GROUP BIOSYNTHESIS	BLOOD GROUP BIOSYNTHESIS	0.186987704918033	0.243518871521159	1	LRP5,CTNNB1,B4GALT1,GALNT5,ST3GAL4,RBBP4,CTNND1,GALNT10,B4GALT5,GALNT1,HDAC1,HIF1A,GALNT2,ERBB2,TFDP1,GALNT4,TMEM259,GCNT2,ZMYM2,ERBB3,INTS1,ST3GAL1,TNC,PRDX3,ITGB1,JUP,TP53,METTL9,GALNT12,HTRA1,FAM3C,RB1,RPL8,GALNT11,LGALS1,ITGA2,CHST2,GCNT1,C1GALT1,VDAC1,SMAD4	1.12837252602819	0.266071682388954	41	119
ELECTRON TRANSPORT CHAIN	ELECTRON TRANSPORT CHAIN	0.740934283452098	0.761326970152615	-1	ATP6V1B2,TUBB3,NDUFA4,TUBB4B,NAP1L1,HSPA6,NAP1L4,HSPH1,HSPA4,ALDOA,PUS7,ACTB,MT-ND5,CCT7,YWHAG,CCT3,MCL1,HSPA1B,NDUFAF7,NDUFB8,TTC1,CHCHD2,TUBB6,NDUFB1,MT-ND4,VHL,MT-ND1,COPS6,COX7A2,NDUFA9,HSPA2,KAT5,COX6B1,ACTG1,MRPL23,OTUB1,HSPA9,TUBB2B,NDUFA13,NDUFB9	-0.895878737812464	-0.213014730818304	40	166
VITAMIN H (BIOTIN) METABOLISM	VITAMIN H (BIOTIN) METABOLISM	0.000317309217832778	0.00106571260014844	-1	PDIA4,HSPA5,LAMC1,GOT1,PEPD,MTHFD1,F3,PRKAR1A,IMPDH2,RNH1,PFKL,SLC2A1,G6PD,AKR1A1,HSPA6,HARS,PRPS2,CTPS1,SRM,EEF2,FGFR1,GSPT1,SLC2A3,HSP90B1,EZR,ALAD,CAPN2,PYGB,ESD,DARS,PTPRF,CBR1,TROVE2,MIF,TXN,CKB,PKM,VCL,AKR1B1,NFKB1,EIF2S2,PLS3,HSPA1B,TCP1,STMN1,MYL12A,FBXO6,PLCG1,UMPS,ARF4,NQO2,PSMC3,IDE,PPP3CB	-1.6969262448569	-0.404228523864734	54	163
BIOPTERIN METABOLISM	BIOPTERIN METABOLISM	0.454324979789814	0.519228548331216	-1	CALCOCO1,APP,HSPB1,TUBB4B,AHSA1,CDK6,HSPA6,IPO5,KIF5B,EIF2B2,PPP2R5D,ASPSCR1,YWHAZ,HSP90AB1,PAWR,YWHAQ,NFKB1,NSFL1C,KPNB1,HSPA1B,ASB1,FBXO6,UBXN1,RAD23B,MAP1B,TRAF2,AP3B1,CHMP2A,PPP2R5B,TCEA1,AP3D1,CASP8	-0.998065367411036	-0.243819007817486	32	136
VITAMIN E METABOLISM	VITAMIN E METABOLISM	0.487546199582195	0.540645290625801	-1	SQSTM1,UBE2V1,IFRD2,NEDD4L,HSPA6,BAG3,NAE1,UBA1,PARK7,GTPBP2,NPEPPS,UBE2M,ALDOA,ABCE1,UBE2R2,HGS,YWHAZ,VCL,YWHAQ,HSPA1B,MAPK1,FBXO6,FERMT2,UBA5,CDC34,RAD23B,SLC27A1,IDE,AKT1	-0.986095284182494	-0.237244754909474	29	153
ANDROGEN AND ESTROGEN BIOSYNTHESIS AND METABOLISM	ANDROGEN AND ESTROGEN BIOSYNTHESIS AND METABOLISM	0.00186093723566232	0.00434218688321209	-1	SQSTM1,NDST1,PDIA6,PRDX1,GSTM3,PRDX6,TGM2,GSTO1,AKR1A1,GSTM1,KEAP1,XPNPEP1,GSTCD,EPS8L2,GSTP1,PRDX2,TXN,AKR1B1,AKR1D1,AKR7A2,SRXN1,AKR1C3	-1.64254920098778	-0.434167647869648	22	81
GLYCINE, SERINE, ALANINE AND THREONINE METABOLISM	GLYCINE, SERINE, ALANINE AND THREONINE METABOLISM	0.000319642000958926	0.00106571260014844	-1	SARS,MAP1LC3A,SQSTM1,AARS,PSAT1,TARS,ACY1,PRKAR1A,PGD,PGK1,PRKAR1B,GAPDH,NAMPT,NAP1L1,LDHB,HSPA6,PEBP1,SHMT1,NAP1L4,PSPH,ISG15,NPEPPS,ENO1,ALDOA,HSP90AA1,TRIP13,NDRG1,YWHAZ,LDHA,HSP90AB1,PHGDH,CKB,PKM,YWHAQ,YWHAG,ALDH16A1,ABCG1,HSPA1B,GLO1,RC3H1,PSMB2,JMY,CHMP2B,RAD23B,FOXO1,PSMC3,ABCF1,AKT1,VHL,KCMF1	-1.65926626291661	-0.397890632453326	50	156
CAFFEINE METABOLISM	CAFFEINE METABOLISM	0.499214330609679	0.543864027753513	-1	APP,PFKM,EIF2A,IKBKB,GMPPB,HSPA6,HSPH1,HSPA4,NAA15,TSR1,NAA50,UBE2M,HSP90AA1,ABCE1,DNM1L,EIF4A1,YWHAZ,EIF4A2,HSP90AB1,MSN,YWHAQ,TRMT112,TP53RK,YWHAG,ABCG1,HSPA1B,EEF1E1,CDC37,MAP1B,TUBB,EIF5B,CLUH,UBE2D2,HBEGF	-0.980915959852114	-0.230816407182239	34	180
LIPOATE METABOLISM	LIPOATE METABOLISM	0.000157604412923562	0.00106571260014844	-1	MAP1LC3A,PDIA4,TARS,HSPA5,GOT1,PEPD,ATP6V1B2,MTHFD1,PRKAR1A,ATP6V1C1,PFKM,PGK1,IMPDH2,IPO4,GAPDH,PFKL,VPS4B,HUWE1,GART,GMPPB,CDK6,PFKP,HSPA6,PEBP1,CTPS1,UBA1,AHCY,IPO5,EEF2,ISYNA1,GSPT1,HSPH1,HSPA4,DYNC1H1,NPEPPS,IPO7,ALDOA,PYGB,HSP90AB1,PKM,PSMD7,EIF2S2,HSPA1B,GMPR,IMPDH1,ARHGAP1,GSPT2,MAT2A,SLC27A1,PSMC3,ABCF1,CLUH,IDE	-1.78335731388227	-0.420959115087665	53	177
HEPARAN SULFATE BIOSYNTHESIS	HEPARAN SULFATE BIOSYNTHESIS	0.47809863724854	0.535470473718365	-1	EXT1,GSPT1,NCK1,PTPN11,ARRB2,EPHA2,PIK3R1,CRK,AGRN,STAT1,CDK5,COMMD1,VCL,CASP7,PTK2,ARHGDIA,SHC1,CASP3,MAPK1,PLXNA2,MYL12A,SH3KBP1,PLCG1,CD2AP,WASL,GIT1,AKT1,UBE2D2,PIK3R2,ARHGEF7,EPHB2	-0.987099007071572	-0.242586904249681	31	130
DRUG METABOLISM - CYTOCHROME P450	DRUG METABOLISM - CYTOCHROME P450	0.00613395225464191	0.0129623141984886	-1	PRKAR1A,PRKAR1B,GSTM3,IKBKB,PRDX6,TGM2,GSTO1,BAG3,GSTM1,HSPA4,GSTCD,ISG15,NPEPPS,HSP90AA1,NDRG1,EPS8L2,GSTP1,ACTB,ALDH3B1,YWHAZ,SH3GLB1,HSP90AB1,PKM,YWHAG,MAPK1,MYH9,TUBB,TRAF2,SEC23B,VHL	-1.51164307157257	-0.384787859523307	30	102
VITAMIN B9 (FOLATE) METABOLISM	VITAMIN B9 (FOLATE) METABOLISM	0.000799105002397315	0.00213094667305951	-1	MAP1LC3A,GFPT1,YARS,HSPA5,GOT1,ATP6V1A,MTHFD1,CASP4,FKBP1A,HUWE1,NEDD4L,NAP1L1,HSPA6,SHMT1,EEF2,NAP1L4,HSPH1,HSPA4,NPEPPS,NDRG1,MTHFR,HGS,YWHAZ,HEBP2,HSP90AB1,BABAM1,LSM1,YWHAQ,ABCF3,HECW2,HSPA1B,MAPK1,CAPZA2,ILK,FBXO6,PSMB1,COPA,CSE1L,UBA5,PSMB2,PSMD6	-1.55289662224098	-0.372383283483388	41	156
TRYPTOPHAN METABOLISM	TRYPTOPHAN METABOLISM	0.0121770610498601	0.0231157769082091	-1	APP,WARS,PRKAR1A,PRKAR1B,GAPDH,GSTM3,PRDX6,TGM2,GSTO1,GSTM1,HSPA4,GSTCD,PTPN11,NPEPPS,HSP90AA1,TRIP13,EPS8L2,GSTP1,ACAT2,YWHAZ,FHIT,PRDX2,HSP90AB1,YWHAQ,WIPI2,MAPK1,ABL2	-1.44588310491487	-0.363157510388461	27	112
GLYOXYLATE AND DICARBOXYLATE METABOLISM	GLYOXYLATE AND DICARBOXYLATE METABOLISM	0.0341432428140384	0.0546291885024615	-1	IDH1,PGK1,NDUFA4,ATP6V1E1,TUBB4B,GAPDH,PRDX1,HUWE1,LDHB,AHSA1,BAG3,ALDOC,TUBA4A,ISG15,ENO1,ALDOA,HSP90AA1,TRIP13,PYGB,ACAT2,YWHAZ,PRDX2,LDHA,HSP90AB1,CKB,PKM,YWHAQ,HECW2,BMPR1A,MAPK1,UBQLN1,TKT,ILK,NDUFB8,RAD23B,ABCF1,NDUFB1,AKT1,TUBB4A,BUB1	-1.31635063949464	-0.31433389703923	40	160
