Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
PUTATIVE ANTI-INFLAMMATORY METABOLITES FORMATION FROM EPA	PUTATIVE ANTI-INFLAMMATORY METABOLITES FORMATION FROM EPA	0.0256045519203414	0.040390279085609	-1	PGRMC2,HSPB1,PDIA4,PFKM,NDUFA4,PFKL,NAMPT,NEDD4L,COTL1,GMPPB,PFKP,HSPA6,FKBP4,CBR3,HSPA4,PTGES3,NPEPPS,ALDOA,HSP90AA1,ARRB2,ABCE1,PIK3R1,STIP1,PPID,EGFR,COPS7A,HSP90AB1,LTA4H,CASP7,ZFP36,AIP,CASP3,STUB1,HSPA1B,UBQLN1,HDAC6,DNAJC7,FBXO6,UBA5,COPS5,CHCHD2,VCP	-1.33712456184463	-0.30680710769361	42	168
LINOLEATE METABOLISM	LINOLEATE METABOLISM	0.25692582663092	0.316216402007287	-1	PGRMC2,PDIA4,HSPA5,ABL2,GAPDH,COTL1,PDIA3,HSPA4,HSP90AA1,PIK3R1,ATF2,COPS7A,HSP90AB1,PKM,CASP7,ZFP36,CASP3,MAPK1,GPX1,UBXN1,XAGE1A,COPS5,VCP,ABCF1,CAP1,RELA,CASP8,SEC23B,GPX4,ALOX5	-1.10551744571311	-0.270069818934993	30	107
HEXOSE PHOSPHORYLATION	HEXOSE PHOSPHORYLATION	0.000436681222707424	0.00189289909326753	-1	AARS,APP,CTH,HSPA5,GYG1,ENO2,ATP6V1B2,TUBB3,NDUFA4,TUBB4B,G6PD,BCAT1,CCS,AKR1A1,HSPA6,ALDOC,TUBA4A,HSPH1,HSPA4,SGTA,ENO1,HSP90AA1,ATF2,ACAT2,YWHAZ,EGFR,ADK,HSP90AB1,YWHAQ,PPP2CB,AKR1D1,NFKB1,PEA15,NAGK,IRF3,HSPA1B,UBQLN1,MYL1,TKT,FBXO6,COPA,CSE1L,TUBA1A,COPS5,MPI	-1.70785212997355	-0.400942908351896	45	140
VITAMIN B2 (RIBOFLAVIN) METABOLISM	VITAMIN B2 (RIBOFLAVIN) METABOLISM	0.000433776749566223	0.00189289909326753	-1	SDCBP,SLC2A1,PDIA4,HSPA5,LAMC1,PEPD,ATP6V1B2,MTHFD1,F3,PRKAR1A,IMPDH2,RNH1,VPS4B,G6PD,TRADD,HSPA6,HARS,PRPS2,EEF2,ISYNA1,FGFR1,SLC2A3,ALAD,PDCD5,EIF2B2,ALDOA,CAD,RSU1,PYGB,ESD,EGFR,PTPRF,TROVE2,HMGCS1,TXN,HSP90AB1,ARMT1,CKB,PPP2CB,SLC35F6,STX12,PLS3,HSPA1B,MAPK1	-1.73583758340866	-0.403883858983417	44	151
SQUALENE AND CHOLESTEROL BIOSYNTHESIS	SQUALENE AND CHOLESTEROL BIOSYNTHESIS	0.517854540154496	0.557689504781765	-1	PGRMC2,HSPA5,GAPDH,NEDD4L,HSPA6,EPRS,HSPA4,PMVK,ALDOA,HSP90AA1,MVK,ABCE1,ACAT2,EGFR,SLC38A1,HSP90AB1,FNBP4,PKM,MMS19,HECW2,YWHAG,HSPA1B,MAPK1,TUBA1A,CBX3,YAP1,LATS1,VCP	-0.972129622886209	-0.228682851420582	28	138
GALACTOSE METABOLISM	GALACTOSE METABOLISM	0.000288267512251369	0.00189289909326753	-1	RRAGA,GALT,GYG1,GOT1,ATP6V1A,PRKAR1A,PFKM,PGK1,UBE2V1,PRKAR1B,ATP6V1E1,TUBB4B,GAPDH,PRDX1,PFKL,LDHB,AKR1A1,PFKP,HSPA6,UGP2,ALDOC,PRKAA2,TUBA4A,ISG15,NPEPPS,ENO1,ALDOA,MYH10,GALK1,ABCE1,ACTB,YWHAZ,EGFR,PRDX2,LDHA,HSP90AB1,CKB,PKM,AKR1B1,YWHAQ,AKR1D1,AKR7A2,AKR1C3,HSPA1B,UBQLN1,RC3H1,TKT,UBE2V2,NDUFB8,TUBA1A,SNX9,MYH9,RAD23B,MAT2A,PSMC3,ABCF1,NDUFB1	-1.76605838530477	-0.409742593418298	57	154
KERATAN SULFATE DEGRADATION	KERATAN SULFATE DEGRADATION	0.160632839224629	0.211657388154806	-1	APP,GYS1,TNFRSF21,RNF31,MARK2,CHUK,IKBKB,TRADD,CDK6,TAX1BP1,EIF4EBP1,KEAP1,TNFRSF10B,PRKAA2,TUBA4A,NCK1,FYN,PRKAA1,HSP90AA1,ABCE1,EGFR,CRK,RIPK1,CDK5,TSNAX,MSN,VCL,HSPA1B,NOTCH3,FBXO6,TUBA1A,IKBKG,VCP,CYLD,SIRT2,TRAF2,PTPRK,MEPCE,FADD,MCM2,BAG6,MAP3K7	-1.1587289820998	-0.267006937316285	42	161
CARNITINE SHUTTLE	CARNITINE SHUTTLE	0.000569881749536971	0.00189289909326753	-1	SLC2A1,PDIA4,GYS1,HSPA5,LAMC1,PEPD,ATP6V1B2,MTHFD1,F3,PRKAR1A,HUWE1,NDUFA4,IMPDH2,RNH1,G6PD,ACSS2,AKR1A1,HSPA6,HARS,PRPS2,EEF2,FGFR1,RIC8A,SLC2A3,HSP90B1,HSPH1,HSPA4,ALAD,CLN3,EIF2B2,ENO1,CLIC1,ALDOA,HSP90AA1,PYGB,ESD,DARS,PTPRF,TROVE2,MIF,TXN,HSP90AB1,CKB,PKM,BRAF,MCL1,PLS3,HSPA1B,MAPK1	-1.69101969409699	-0.38862766066557	49	165
3-OXO-10R-OCTADECATRIENOATE BETA-OXIDATION	3-OXO-10R-OCTADECATRIENOATE BETA-OXIDATION	0.0109655368840786	0.0191896895471376	-1	MAP1LC3A,SQSTM1,APP,LAMP1,HUWE1,UBE2V1,IFRD2,NEDD4L,GSTO1,CDK6,ABHD14B,UBA1,TIMP2,PRKAA2,HSPH1,PARK7,HSPA4,GTPBP2,DYRK1A,ALDOA,ATF2,HGS,TNIK,YWHAZ,EGFR,HLA-B,STAT1,CDK5,HINT1,MSN,VCL,YWHAQ,CLDN12,DDX3X,CLK1,MAPK1,ATG5,TKT,FBXO6,FERMT2,UBA5,PFDN4	-1.40260584820114	-0.322766272708285	42	163
ALKALOID BIOSYNTHESIS II	ALKALOID BIOSYNTHESIS II	0.000288975581563358	0.00189289909326753	-1	APP,ENO2,ATP6V1B2,CORO1B,PFKM,PGK1,TPI1,PFKL,NEDD4L,COTL1,PFKP,HSPA6,ARFGAP1,MYO1E,TAGLN2,GSPT1,TWF1,DSTN,MLPH,CCT5,MYH10,CCT8,EPS8L2,ARPC4,WDR1,HSP90AB1,PFDN1,CCT7,VCL,SSH1,VBP1,CCT4,CCT3,BMPR1A,PLS3,HSPA1B,CAPZA2,TCP1,MYL1,TES,PLS1,CBX3,PFDN4,MYH9,BMP4,GSPT2,PFN1,HDAC4,CAP2,WASL,GPI,PTPRK,FSCN1,SSH3,PDCL3,BMPR2,CAP1	-1.78226220471634	-0.415986269124187	57	146
VITAMIN B1 (THIAMIN) METABOLISM	VITAMIN B1 (THIAMIN) METABOLISM	0.277432034064854	0.337743345818083	1	VCAM1,EZH2,WDR76,CHAF1A,H2AFX,PNPLA6,KDM5A,HIST2H2BE,ING5,SMC3,ASF1A,HIST1H4A,HIST2H3A,RHOT1,ORC1,PRPF40A,DDX55,PRIM2,SUPT16H,SSRP1,DLAT,GINS4,CDC5L,PDPR,PDK3,MSH6,MMS22L,KDM5B,HIST2H2AB,SENP3,PARP2,HSD17B10,MCM3,PDHX,VDAC2,ATR,HIST1H2BA,PDHA1,ATRIP,ILF2,RB1,KDM5C,PCNA,RANBP6,ZNF451,SLC25A6,EMD,MAPK14,MCMBP,ORC5,SLC25A5,VDAC3,USP7,BCKDK,PDHB	1.06442411683776	0.226542835985489	55	155
GLYCOSPHINGOLIPID BIOSYNTHESIS - GLOBOSERIES	GLYCOSPHINGOLIPID BIOSYNTHESIS - GLOBOSERIES	0.00146327187591454	0.00372469204778248	-1	SLC2A1,APP,PDIA4,HSPA5,ENO2,LAMC1,PEPD,MTHFD1,F3,PRKAR1A,IMPDH2,RNH1,G6PD,CDK6,EIF4EBP1,HARS,PRPS2,EEF2,FGFR1,SLC2A3,TUBA4A,ALAD,FYN,ABCE1,PYGB,ESD,CRK,PTPRF,CDK5,TSNAX,TROVE2,TXN,CKB	-1.5877780780926	-0.375363476150386	33	133
HISTIDINE METABOLISM	HISTIDINE METABOLISM	0.000429061784897025	0.00189289909326753	-1	GFPT1,ENO2,PRKAR1A,PGD,TUBB3,PRKAR1B,NDRG1,TUBB4B,IPO4,ACSS2,GMPPB,HSPA6,BAG3,HARS,EEF2,PRKAA2,TUBA4A,HSPH1,NPEPPS,CAD,MYH10,CCT8,EIF4A1,ALDH3B1,EGFR,PLAA,FHIT,PRDX2,EIF4A2,HSP90AB1,LSM1,MMS19,EIF6,CLK1,HSPA1B,MAPK1,CSNK1D,FBXO6,ARFGEF2,TNPO2,CSE1L,TUBA1A,MYH9,TUBB6,TUBB,MAT2A,SLC27A1,XPO1,MCM2,PSMC3,SOAT1,CLUH	-1.68845365105829	-0.390188896225841	52	158
VITAMIN B5 - COA BIOSYNTHESIS FROM PANTOTHENATE	VITAMIN B5 - COA BIOSYNTHESIS FROM PANTOTHENATE	0.000143020594965675	0.00163886450102429	-1	SLC2A1,GARS,PDIA4,GYS1,HSPA5,PPCS,LAMC1,PEPD,ATP6V1B2,MTHFD1,F3,PRKAR1A,IMPDH2,RNH1,VPS4B,G6PD,LDHB,AKR1A1,HSPA6,HARS,PRPS2,EEF2,ISYNA1,FGFR1,GSPT1,SLC2A3,HSP90B1,EZR,ALAD,EIF2B2,ALDOA,CAD,PYGB,PANK4,ESD,DARS,YWHAZ,EGFR,PTPRF,CBR1,PANK2,LDHA,TROVE2,MIF,TXN,HSP90AB1,ARMT1,CKB,PKM,AKR1B1,YWHAQ,LXN,DVL2,YWHAG,PEA15,IFNGR1,BRAF,PLS3,HSPA1B,MAPK1	-2.1041907006809	-0.48626259088175	60	158
GLYCOSYLPHOSPHATIDYLINOSITOL(GPI)-ANCHOR BIOSYNTHESIS	GLYCOSYLPHOSPHATIDYLINOSITOL(GPI)-ANCHOR BIOSYNTHESIS	0.000289561314608368	0.00189289909326753	-1	SLC2A1,GARS,HSPA5,LAMC1,MTHFD1,NARS,PRKAR1A,PFKM,IPO4,PFKL,G6PD,PFKP,GRIK1,HSPA6,PRPS2,MYO1E,EEF2,FGFR1,SLC2A3,HSPH1,HSPA4,HSP90AA1,MYH10,PYGB,ESD,ACTB,YWHAZ,EGFR,COPS2,PTPRF,TROVE2,MYL9,TXN,HSP90AB1,YWHAQ,KPNB1,CLK1,MAP3K3,HSPA1B,ELP3,MYL1,EXOC8,MYL12A,ARFGEF2,MYH9,UMPS,TRAF2,EXOC2,TARDBP,IQGAP1,BAG6,PPP3CB,EXOC6,EXOC1,AKT1	-1.80929818067716	-0.423394343143911	55	143
GLYCOSPHINGOLIPID BIOSYNTHESIS - LACTOSERIES	GLYCOSPHINGOLIPID BIOSYNTHESIS - LACTOSERIES	0.167552360112535	0.21820772479772	1	LRP5,CTNNB1,B4GALT1,CTNND1,GALNT5,ST3GAL4,RBBP4,RNF2,GALNT10,TRA2B,B4GALT5,GALNT1,HDAC1,GRAMD3,COL5A1,HIF1A,GALNT2,ERBB2,TFDP1,GALNT4,TMEM259,ERBB3,PHC2,ST3GAL1,TNC,PRDX3,ITGB1,JUP	1.14046508033094	0.251394436612517	28	120
BILE ACID BIOSYNTHESIS	BILE ACID BIOSYNTHESIS	0.0899122807017544	0.125877192982456	1	EZH2,CHST14,CYP1B1,SUZ12,SMARCA4,POLR2A,CYP2S1,ALDH3A2,SMARCB1,HIST1H4A,MYO1C,HDAC1,CYB5A,SLC27A3,CHST12,ACSF2,ADCK4,CYP27A1,CDYL,EHMT2,ACSF3,NUP107,ALDH2,AUP1,MDH2,CYP51A1,SUCLG2,SLC27A4,ACOX3,SIRT3,HDAC2,PAK1,POR,ACAA2,HADHB,ECH1,ACO2,HSPD1,COQ5	1.21746243216588	0.267784898553678	39	122
PARATHIO DEGRADATION	PARATHIO DEGRADATION	0.034507862550961	0.0536788973014949	-1	PGRMC2,MAP1LC3A,SNX2,PRKAR1A,EIF2A,BLMH,HSPA6,APOC3,KEAP1,PSME1,HSPA4,NAA15,NAA50,DBNL,PTPN11,HSP90AA1,PYGB,ATF2,MAFF,YWHAZ,PTPRF,MLLT4,TROVE2,TXN,HSP90AB1,TPP2,SNX3,PKM,EIF2S2,HSPA1B,PSMF1,CAB39,APOB	-1.33555093278962	-0.313839901866392	33	139
PROPANOATE METABOLISM	PROPANOATE METABOLISM	0.00455905399629577	0.00911810799259154	-1	SQSTM1,ATP6V1A,PRKAR1A,PGD,PGK1,TUBB3,PRKAR1B,NDRG1,TUBB4B,GAPDH,IFRD2,ACSS2,LDHB,AHSA1,HSPA6,NAE1,AACS,PRKAA2,GTPBP2,ISG15,NPEPPS,ENO1,UBE2M,ALDOA,MYH10,PPME1,UBE2R2,PLAA,FHIT,PRDX2,LDHA,HSP90AB1,CKB,PKM,MMS19,CKS1B,HSPA1B,MAPK1,CSNK1D,FERMT2,TUBA1A,MYH9,CDC34,RAD23B,TUBB6,TUBB,SLC27A1,PSMC3,ABCF1,AKT1,MMAA,TUBB4A,TRAF4	-1.46676326631363	-0.337089378040658	53	165
BLOOD GROUP BIOSYNTHESIS	BLOOD GROUP BIOSYNTHESIS	0.22544080604534	0.286924662239524	1	LRP5,CTNNB1,B4GALT1,CTNND1,GALNT5,ST3GAL4,RBBP4,GALNT10,B4GALT5,GALNT1,HDAC1,COL5A1,HIF1A,GALNT2,ERBB2,TFDP1,GALNT4,TMEM259,GCNT2,ZMYM2,ERBB3,INTS1,ST3GAL1,TNC,PRDX3,ITGB1,JUP	1.09778086095447	0.24115297546311	27	123
ELECTRON TRANSPORT CHAIN	ELECTRON TRANSPORT CHAIN	0.96979626727454	0.96979626727454	-1	ATP6V1B2,TUBB3,NDUFA4,TUBB4B,NAP1L1,HSPA6,NAP1L4,HSPH1,HSPA4,ALDOA,PUS7,ACTB,MT-ND5,CCT7,YWHAG,CCT3,MCL1,HSPA1B,NDUFAF7,NDUFB8,TTC1,CHCHD2,TUBB6	-0.763366011526038	-0.175283087013265	23	167
VITAMIN H (BIOTIN) METABOLISM	VITAMIN H (BIOTIN) METABOLISM	0.000568504832291074	0.00189289909326753	-1	SLC2A1,PDIA4,GYS1,HSPA5,LAMC1,GOT1,PEPD,MTHFD1,F3,PRKAR1A,IMPDH2,RNH1,PFKL,G6PD,AKR1A1,HSPA6,HARS,PRPS2,CTPS1,SRM,EEF2,FGFR1,GSPT1,SLC2A3,HSP90B1,EZR,ALAD,CAPN2,PYGB,ESD,DARS,PTPRF,CBR1,TROVE2,MIF,TXN,CKB,PKM,VCL,AKR1B1,NFKB1,IFNGR1,BRAF,EIF2S2,PLS3,HSPA1B,TCP1,STMN1,MYL12A,FBXO6,PLCG1,UMPS,ARF4,NQO2,PTPRK,PSMC3,IDE,PPP3CB	-1.65905642349285	-0.380303720514318	58	169
BIOPTERIN METABOLISM	BIOPTERIN METABOLISM	0.361452756475184	0.413088864543068	-1	CALCOCO1,HSPB1,APP,PRRC2C,TUBB4B,AHSA1,CDK6,HSPA6,IPO5,KIF5B,EIF2B2,ZFP36L1,PPP2R5D,ASPSCR1,YWHAZ,HSP90AB1,PAWR,YWHAQ,NFKB1,MAP1B,NSFL1C,KPNB1,HSPA1B,PTS,ASB1,FBXO6,UBXN1,LATS1,RAD23B,TRAF2,XPO1,AP3B1,CHMP2A,PPP2R5B,TCEA1,AP3D1,CASP8,ZFP36L2	-1.0425779128339	-0.243638008716683	38	145
VITAMIN E METABOLISM	VITAMIN E METABOLISM	0.570267958950969	0.59826487103809	-1	SQSTM1,UBE2V1,IFRD2,NEDD4L,HSPA6,BAG3,NAE1,UBA1,PRKAA2,PARK7,GTPBP2,NPEPPS,UBE2M,ALDOA,ABCE1,ATF2,UBE2R2,HGS,YWHAZ,EGFR,VCL,YWHAQ,CLK1,HSPA1B,MAPK1,FBXO6,FERMT2,UBA5,CDC34,RAD23B,SLC27A1,MCM2,IDE,AKT1	-0.954156269800062	-0.219867067499053	34	161
ANDROGEN AND ESTROGEN BIOSYNTHESIS AND METABOLISM	ANDROGEN AND ESTROGEN BIOSYNTHESIS AND METABOLISM	0.000911577028258888	0.00249016163817062	-1	SQSTM1,NDST1,PRKAG2,PDIA6,PRDX1,GSTM3,PRDX6,TGM2,GSTO1,AKR1A1,GSTM1,KEAP1,XPNPEP1,PRKAA2,GSTCD,PRKAA1,EPS8L2,GSTP1,PRDX2,TXN,AKR1B1,AKR1D1,AKR7A2,SRXN1,AKR1C3	-1.73694551962613	-0.438154153564731	25	86
GLYCINE, SERINE, ALANINE AND THREONINE METABOLISM	GLYCINE, SERINE, ALANINE AND THREONINE METABOLISM	0.000854457419538593	0.00244541484716157	-1	SARS,MAP1LC3A,SQSTM1,AARS,PSAT1,TARS,ACY1,PRKAR1A,PGD,PGK1,PRKAR1B,NDRG1,GAPDH,NAMPT,NAP1L1,LDHB,HSPA6,PEBP1,SHMT1,NAP1L4,PSPH,ISG15,NPEPPS,ENO1,ALDOA,HSP90AA1,TRIP13,CHMP2B,YWHAZ,LDHA,HSP90AB1,PHGDH,CKB,PKM,YWHAQ,YWHAG,ALDH16A1,ABCG1,HSPA1B,TRAF3IP1,GLO1,RC3H1,PSMB2,JMY,RAD23B,FOXO1,PSMC3,ABCF1,AKT1,VHL,PRKAB2,KCMF1	-1.58638802645933	-0.36505804608331	52	163
CAFFEINE METABOLISM	CAFFEINE METABOLISM	0.39559669050624	0.439951944985294	-1	APP,PFKM,EIF2A,IKBKB,GMPPB,HSPA6,HSPH1,HSPA4,NAA15,TSR1,NAA50,UBE2M,HSP90AA1,ABCE1,DNM1L,EIF4A1,MBP,YWHAZ,EGFR,EIF4A2,HSP90AB1,MSN,YWHAQ,KRI1,TRMT112,MAP1B,TP53RK,YWHAG,ABCG1,HSPA1B,CSNK1D,EEF1E1,TUBA1A,CDC37,PPAN	-1.02644075107736	-0.233047437849276	35	183
LIPOATE METABOLISM	LIPOATE METABOLISM	0.000140765765765766	0.00163886450102429	-1	MAP1LC3A,PDIA4,TARS,GYS1,HSPA5,GOT1,PEPD,ATP6V1B2,MTHFD1,PRKAR1A,ATP6V1C1,PFKM,PGK1,HUWE1,IMPDH2,IPO4,GAPDH,PFKL,VPS4B,GART,GMPPB,CDK6,PFKP,HSPA6,PEBP1,CTPS1,UBA1,AHCY,IPO5,EEF2,ISYNA1,GSPT1,HSPH1,HSPA4,DYNC1H1,NPEPPS,PSMD11,IPO7,ALDOA,PYGB,ATF2,HSP90AB1,PKM,PSMD7,EIF2S2,HSPA1B,CSNK1D,GMPR,IMPDH1,ARHGAP1,GSPT2,MAT2A,EIF3B,SLC27A1,MCM2,PSMC3,ABCF1,CLUH,IDE	-1.80532083861365	-0.410474277043466	59	180
HEPARAN SULFATE BIOSYNTHESIS	HEPARAN SULFATE BIOSYNTHESIS	0.426690079016681	0.468522439704591	-1	EXT1,EPHA2,GSPT1,NCK1,PTPN11,FYN,ARRB2,PIK3R1,CRK,AGRN,STAT1,CDK5,COMMD1,VCL,CASP7,PTK2,ARHGDIA,DPYSL2,SHC1,CASP3,ITGB4,MAPK1,PLXNA2,MYL12A,SH3KBP1,PLCG1,CD2AP,WASL,GIT1,MAP3K7,AKT1,UBE2D2,PIK3R2,ARHGEF7,KIRREL,EPHB2,LIMK1,PLCG2,PTPN1,PPP2R1A,GSK3B,BCAR1,CBL,TLE1,DOCK1,RAF1,STAT3,NRP1,TBK1,FAIM	-1.01232125971506	-0.23932086748802	50	133
DRUG METABOLISM - CYTOCHROME P450	DRUG METABOLISM - CYTOCHROME P450	0.00281899109792285	0.00619072554837959	-1	PGRMC2,PRKAR1A,PRKAR1B,NDRG1,GSTM3,IKBKB,PRDX6,TGM2,GSTO1,BAG3,GSTM1,HSPA4,GSTCD,ISG15,NPEPPS,HSP90AA1,MYH10,EPS8L2,ATF2,GSTP1,ACTB,ALDH3B1,YWHAZ,SH3GLB1,HSP90AB1,PKM,YWHAG,MAPK1	-1.57077129289265	-0.382319453607098	28	109
VITAMIN B9 (FOLATE) METABOLISM	VITAMIN B9 (FOLATE) METABOLISM	0.00100014287755394	0.00261099214371114	-1	MAP1LC3A,GFPT1,YARS,HSPA5,POC5,GOT1,ATP6V1A,MTHFD1,HUWE1,NDRG1,CASP4,FKBP1A,NEDD4L,NAP1L1,HSPA6,SHMT1,EEF2,NAP1L4,HSPH1,HSPA4,NPEPPS,MTHFR,ATF2,HGS,YWHAZ,HEBP2,HSP90AB1,BABAM1,LSM1,YWHAQ,ABCF3,HECW2,HSPA1B,MAPK1,CAPZA2,CSNK1D,ILK,FBXO6,PSMB1,COPA,CSE1L,UBA5,PSMB2,PSMD6	-1.57664483414122	-0.363843393866537	44	160
