GeneName	pValue	rank	DataSet
C1orf123	2.44089942945912e-07	-4.49463666563455	Proteomics
EZH2	2.5682385736979e-07	4.48037652444482	Proteomics
GALT	2.73856351008537e-07	-4.46176946029898	Proteomics
ATP6V1G1	2.83401553065593e-07	-4.46176946029898	Proteomics
LTBR	2.84914136847842e-07	-4.46176946029898	Proteomics
YARS	2.97609099600252e-07	-4.46176946029898	Proteomics
CRELD2	3.00711954283466e-07	-4.46176946029898	Proteomics
NDST1	3.07279945620951e-07	-4.46176946029898	Proteomics
C16orf62	3.11990141762956e-07	-4.46176946029898	Proteomics
RRAGA	3.13577383147611e-07	-4.46176946029898	Proteomics
CRIM1	3.14084805825685e-07	-4.46176946029898	Proteomics
NCOA4	3.15935433975822e-07	-4.46176946029898	Proteomics
HSPA5	3.2127727709787e-07	-4.46101865432408	Proteomics
DAAM1	3.30830600397502e-07	-4.45540342993125	Proteomics
ATIC	3.3517338297166e-07	-4.45540342993125	Proteomics
GYG1	3.41912588057485e-07	-4.45300681169666	Proteomics
LARP4B	3.52516675141689e-07	4.4459025454356	Proteomics
C4orf32	4.47785948543212e-07	4.34808589708866	Proteomics
MATR3	4.78481700505479e-07	4.33024270608946	Proteomics
PPCS	4.79526790545647e-07	-4.33024270608946	Proteomics
FAM208A	4.87305043682448e-07	4.32908421898985	Proteomics
LRP5	5.01422444976925e-07	4.32243368408699	Proteomics
MFGE8	5.40731480036361e-07	-4.30587746463446	Proteomics
CTSZ	5.44608345881465e-07	4.30587746463446	Proteomics
TNFRSF21	5.44774172028444e-07	-4.30587746463446	Proteomics
OGT	5.55062378725506e-07	-4.30587746463446	Proteomics
TNIP1	5.56175304879318e-07	-4.30587746463446	Proteomics
PLK1	5.62030972969745e-07	4.30587746463446	Proteomics
BST2	5.79407896877873e-07	4.29940930261705	Proteomics
DPP3	5.9139871238966e-07	-4.29940930261705	Proteomics
SLC4A2	5.96716723897611e-07	-4.29940930261705	Proteomics
WDR76	5.98321106254097e-07	4.29940930261705	Proteomics
MBTPS2	6.05248625741121e-07	4.29940930261705	Proteomics
CNTNAP1	6.29241320621845e-07	4.28748930030425	Proteomics
SLC5A3	6.60588858013728e-07	-4.27128262438129	Proteomics
ACY1	6.91148889297528e-07	-4.26465885891767	Proteomics
CHAF1A	6.91588220217401e-07	4.26465885891767	Proteomics
TYMS	6.93350495803166e-07	4.26465885891767	Proteomics
SLC3A2	7.15226161451968e-07	-4.25588402448695	Proteomics
NUSAP1	7.39267729550189e-07	4.25588402448695	Proteomics
AHCYL2	7.39951566713477e-07	-4.25588402448695	Proteomics
LAMC1	7.44904849338324e-07	-4.25588402448695	Proteomics
ENO2	7.45953183618668e-07	-4.25588402448695	Proteomics
UAP1	7.63520141447962e-07	-4.25022943959953	Proteomics
ATP6V1H	8.01274609475075e-07	-4.2336776754361	Proteomics
TOP2B	8.57481218455253e-07	4.21266877479804	Proteomics
GALE	8.57978610553792e-07	-4.21266877479804	Proteomics
WARS	8.89732502347875e-07	-4.2011645779393	Proteomics
CMIP	9.11983343193561e-07	-4.19835329128556	Proteomics
HDDC2	9.13069655785551e-07	-4.19835329128556	Proteomics
TRA2A	9.27762107195722e-07	4.19769935661432	Proteomics
TOM1	9.32031028193165e-07	-4.19769935661432	Proteomics
RNF149	9.42192637010759e-07	-4.19706793368527	Proteomics
GOT1	9.66253756152461e-07	-4.19015642232662	Proteomics
SNX8	1.0185243403094e-06	-4.17127894789284	Proteomics
CHAF1B	1.03994416494345e-06	4.16620652471163	Proteomics
TNFSF10	1.06332231097354e-06	4.16048191432402	Proteomics
PPT2	1.0766246312393e-06	4.15998103022056	Proteomics
SNRPE	1.08966333517918e-06	4.15998103022056	Proteomics
RNF31	1.09997571360904e-06	-4.15998103022056	Proteomics
HNRNPH3	1.10291151787666e-06	4.15998103022056	Proteomics
PTER	1.16433551698772e-06	-4.14067912303809	Proteomics
CALCOCO2	1.17308802293286e-06	-4.14067912303809	Proteomics
IL13RA1	1.18481135057672e-06	-4.14005666321878	Proteomics
MARCH3	1.20113635466224e-06	-4.13785010128761	Proteomics
PEPD	1.2110302928695e-06	-4.13785010128761	Proteomics
TOR1AIP2	1.26421439532923e-06	4.12573659466848	Proteomics
ATP6V1B2	1.27585803853342e-06	-4.12573659466848	Proteomics
PLAT	1.2783167305117e-06	4.12573659466848	Proteomics
CNDP2	1.29600220709776e-06	-4.12573659466848	Proteomics
ATP6V1A	1.30542335414895e-06	-4.12573659466848	Proteomics
RBM8A	1.30754851698423e-06	4.12573659466848	Proteomics
WHSC1	1.34641593586913e-06	4.12359471855422	Proteomics
TSTA3	1.35371243151023e-06	-4.12359471855422	Proteomics
NT5DC2	1.35855797196409e-06	4.12359471855422	Proteomics
ZNF326	1.36521822738857e-06	4.12359471855422	Proteomics
BAZ2A	1.36615645702326e-06	4.12359471855422	Proteomics
ETV6	1.38401869933846e-06	4.12125583535374	Proteomics
CORO1B	1.4065608041168e-06	-4.1175169919925	Proteomics
CAPN5	1.43876690991926e-06	4.11093821942387	Proteomics
COPRS	1.4655495771679e-06	-4.11086890147362	Proteomics
F3	1.46879624699642e-06	-4.11086890147362	Proteomics
MTHFD1	1.47121291165355e-06	-4.11086890147362	Proteomics
TBC1D10A	1.5504770312295e-06	4.0912376114374	Proteomics
RPS6KA3	1.56781487337317e-06	-4.08954388212426	Proteomics
AMIGO2	1.58031984720399e-06	-4.08920690326189	Proteomics
HSPB1	1.60090458847051e-06	-4.08667752528686	Proteomics
RBM6	1.62779164825416e-06	4.08251339049385	Proteomics
IDH1	1.6886925427904e-06	-4.06991637041194	Proteomics
SETD2	1.71091948959736e-06	4.06991637041194	Proteomics
ASNS	1.71110040402943e-06	-4.06991637041194	Proteomics
EXT1	1.72450849316724e-06	-4.06951138020243	Proteomics
SPAST	1.81409243948944e-06	4.05048178342582	Proteomics
NARS	1.85877793553397e-06	-4.04285806883104	Proteomics
PRKAR1A	1.87531428306548e-06	-4.04193606905249	Proteomics
RCN3	1.91604300757554e-06	4.03593015784623	Proteomics
CTDSPL2	1.93098417053934e-06	4.03593015784623	Proteomics
RASAL2	1.9397121766662e-06	-4.03593015784623	Proteomics
PTPRS	2.07869137344563e-06	-4.01025393932721	Proteomics
ATP6V1C1	2.08745421673814e-06	-4.01025393932721	Proteomics
PLOD2	2.0984644723034e-06	4.01025393932721	Proteomics
NDFIP1	2.12816069543381e-06	-4.00906244986232	Proteomics
ABHD5	2.13703832355271e-06	-4.00906244986232	Proteomics
TSG101	2.14495654963113e-06	-4.00906244986232	Proteomics
GLE1	2.28873865157451e-06	-3.9836247824181	Proteomics
ZMYM3	2.36765377309822e-06	3.97261418479825	Proteomics
PAICS	2.38139021212364e-06	-3.97261418479825	Proteomics
SUN2	2.39179906491992e-06	3.97261418479825	Proteomics
CHST14	2.44669147042067e-06	3.96962231171113	Proteomics
HERC5	2.44763880914284e-06	3.96962231171113	Proteomics
MROH2B	2.45356624726172e-06	-3.96962231171113	Proteomics
FAM129A	2.4677981728722e-06	-3.96962231171113	Proteomics
TMPO	2.48351996285591e-06	3.96947267790453	Proteomics
CD14	2.50708812265891e-06	3.96796354432384	Proteomics
PGD	2.56886063148713e-06	-3.95997002352417	Proteomics
OPTN	2.61686776131606e-06	-3.95554517467429	Proteomics
IL12RB1	2.62599684548498e-06	-3.95554517467429	Proteomics
WHSC1L1	2.6412355510723e-06	3.95554517467429	Proteomics
PFKM	2.66744259998445e-06	-3.95377488242135	Proteomics
PGK1	2.71894423710717e-06	-3.94797280957741	Proteomics
UPP1	2.73581116646717e-06	-3.94777579287206	Proteomics
SMARCA5	2.79504443149187e-06	3.94146988819794	Proteomics
UBE2K	2.80754832421391e-06	-3.94146988819794	Proteomics
TPI1	2.972081643515e-06	-3.91918312894157	Proteomics
C11orf54	3.03700514585278e-06	-3.91360964462892	Proteomics
HNRNPUL2	3.04429491661373e-06	3.91360964462892	Proteomics
H2AFX	3.07996511375937e-06	3.91095663953822	Proteomics
PDIA6	3.15687331431193e-06	-3.9068460539414	Proteomics
CYP1B1	3.16062722029614e-06	3.9068460539414	Proteomics
GSS	3.16078991569437e-06	-3.9068460539414	Proteomics
INCENP	3.19108011047517e-06	3.90505788334386	Proteomics
C19orf68	3.25796227920624e-06	3.89839075450968	Proteomics
ATOX1	3.28754956906379e-06	-3.89755780049633	Proteomics
PBRM1	3.29931598206497e-06	3.89755780049633	Proteomics
ICAM1	3.35195055451033e-06	3.89298806257565	Proteomics
TXNRD1	3.37753560001521e-06	-3.8928233533325	Proteomics
TBCE	3.38870587765812e-06	-3.8928233533325	Proteomics
UBE2V1	3.41992351906321e-06	-3.89110869683472	Proteomics
MSTO1	3.47120786356497e-06	-3.88783730975981	Proteomics
HS1BP3	3.48167542580137e-06	-3.88783730975981	Proteomics
TUBB3	3.56177585875932e-06	-3.8810128191665	Proteomics
APOBEC3B	3.57328053995731e-06	3.8810128191665	Proteomics
SWAP70	3.72386813137213e-06	-3.86529579471834	Proteomics
NDUFA4	3.80074433903118e-06	-3.85862039495766	Proteomics
PRKAR1B	3.91143868985094e-06	-3.8501684544242	Proteomics
RAB13	3.91458207622076e-06	3.8501684544242	Proteomics
TMEM192	3.97007325019573e-06	-3.84677968793422	Proteomics
GDI1	3.98469920837052e-06	-3.84677968793422	Proteomics
CA9	4.00742938910009e-06	3.8464540211054	Proteomics
PCYT2	4.12573634900845e-06	-3.83595255806752	Proteomics
APLP2	4.20359556270969e-06	-3.83218400568186	Proteomics
SEMA4B	4.20580708843515e-06	3.83218400568186	Proteomics
EIF2A	4.22787548756497e-06	-3.83218400568186	Proteomics
GNB4	4.24329466489396e-06	3.83218400568186	Proteomics
IMPDH2	4.26978106536353e-06	-3.83156454114635	Proteomics
ZC3H13	4.36313254238024e-06	3.82424475065221	Proteomics
PPP1R7	4.42695695162999e-06	-3.82000101845835	Proteomics
MIEN1	4.65402595626886e-06	-3.80033092185713	Proteomics
ATP6V1E1	4.68995550758624e-06	-3.79903474276294	Proteomics
TUBB4B	4.79722248682005e-06	-3.79124777461253	Proteomics
PSMD9	4.84389518020563e-06	-3.79057563458712	Proteomics
SMS	4.84955599879342e-06	-3.79057563458712	Proteomics
KMT2A	4.92757812692405e-06	3.78565007710587	Proteomics
HSD17B2	4.95084748323217e-06	-3.78560080804475	Proteomics
SMARCA1	5.01970377867001e-06	3.78344460708246	Proteomics
IPO4	5.02113543508622e-06	-3.78344460708246	Proteomics
SEMA4C	5.08426019560834e-06	3.77998836749795	Proteomics
RNH1	5.41530248732256e-06	-3.75455411605987	Proteomics
UHRF1	5.57473106761875e-06	3.74390480377904	Proteomics
RALY	5.62309953889171e-06	3.74376735253239	Proteomics
PGLS	5.63187277891006e-06	-3.74376735253239	Proteomics
GAPDH	5.65151583295686e-06	-3.74376735253239	Proteomics
PRDX1	5.68264529347152e-06	-3.74329917066133	Proteomics
YLPM1	5.80193632988708e-06	3.73618575044778	Proteomics
MFAP3	5.84172989861849e-06	-3.73511787153024	Proteomics
MAGED1	5.97481627585613e-06	3.7272271426592	Proteomics
CASP4	6.01282224966356e-06	-3.72635747643638	Proteomics
USP14	6.04836028319921e-06	-3.72567419398798	Proteomics
CHUK	6.16153767177032e-06	-3.71949067493289	Proteomics
SUZ12	6.23058967017102e-06	3.71651056869436	Proteomics
SERPINB6	6.3258489827451e-06	-3.7117729045161	Proteomics
GSTM3	6.39072776039308e-06	-3.71009946427169	Proteomics
ARMC9	6.424143302961e-06	-3.71009946427169	Proteomics
PFDN2	6.43133829919163e-06	-3.71009946427169	Proteomics
KLC1	6.52657194602931e-06	-3.70717818500625	Proteomics
CTSL	6.52915409777592e-06	-3.70717818500625	Proteomics
IKBKB	6.8366479685984e-06	-3.69219530245959	Proteomics
RABGAP1L	6.89314028561766e-06	3.69219530245959	Proteomics
SLC25A44	6.89699402974171e-06	3.69219530245959	Proteomics
BRD3	6.90241423289646e-06	3.69219530245959	Proteomics
CRELD1	6.94557635014378e-06	-3.69219530245959	Proteomics
NAMPT	6.97390791913354e-06	-3.69219530245959	Proteomics
ATP6AP2	6.97687870135348e-06	3.69219530245959	Proteomics
PFKL	6.98361421632788e-06	-3.69219530245959	Proteomics
SNRNP70	7.06192686622206e-06	3.68909999344517	Proteomics
RBMX	7.12325012445007e-06	3.68741313300316	Proteomics
SAFB2	7.17613591355146e-06	3.68741313300316	Proteomics
WDR77	7.20211852610889e-06	-3.68741313300316	Proteomics
ANTXR1	7.26690525758659e-06	-3.68741313300316	Proteomics
ALKBH5	7.26977565594507e-06	3.68741313300316	Proteomics
GLOD4	7.28285573995566e-06	-3.68741313300316	Proteomics
SMC5	7.29751093933575e-06	3.68741313300316	Proteomics
FAH	7.31718191554392e-06	-3.68741313300316	Proteomics
SNRPF	7.51940652617491e-06	3.67726000299807	Proteomics
MPRIP	7.70715508720583e-06	3.66862410080765	Proteomics
CCPG1	7.76613264747705e-06	-3.66862410080765	Proteomics
NUBP2	7.80049026986854e-06	-3.66862410080765	Proteomics
TMEM50B	7.82280087568428e-06	-3.66862410080765	Proteomics
PRDX6	7.84502694485737e-06	-3.66862410080765	Proteomics
IFRD2	7.85804405568974e-06	-3.66862410080765	Proteomics
LRWD1	7.87853801975259e-06	3.66862410080765	Proteomics
FKBP1A	7.95864494678218e-06	-3.66586636837729	Proteomics
DFNA5	8.06159875033693e-06	-3.66249118748208	Proteomics
VPS4B	8.08104394655344e-06	-3.66249118748208	Proteomics
ISCA2	8.1663665227967e-06	3.6595472739942	Proteomics
SMARCA4	8.3103171112044e-06	3.65357002994746	Proteomics
SNRPD3	8.4793319584889e-06	3.64744323799519	Proteomics
TMEM194A	8.49081792459848e-06	3.64744323799519	Proteomics
LARS	8.67993087719753e-06	-3.63947024238091	Proteomics
GOLM1	8.81961727560419e-06	-3.63556870327627	Proteomics
NUDT5	8.82242251126789e-06	-3.63556870327627	Proteomics
ZC3H14	8.92211407089238e-06	3.63344061273876	Proteomics
PREP	8.94234957719326e-06	-3.63344061273876	Proteomics
PROCR	8.9624768148874e-06	3.63344061273876	Proteomics
ADAMTS15	9.04892975854128e-06	-3.6308308482347	Proteomics
NUDT14	9.14210140329219e-06	-3.62844580469542	Proteomics
SLC2A1	9.16398515996638e-06	-3.62844580469542	Proteomics
HUWE1	9.23602775411681e-06	-3.627476856701	Proteomics
CRKL	9.2498233932773e-06	-3.627476856701	Proteomics
ACLY	9.28699172876394e-06	-3.62726714331043	Proteomics
MET	9.32089840106412e-06	-3.62721094788885	Proteomics
ZMYM4	9.42041505657398e-06	3.62411985723612	Proteomics
PDXK	9.5523317570791e-06	-3.62153209982357	Proteomics
BRD7	9.6042409575067e-06	3.62153209982357	Proteomics
NEDD4L	9.60787141719087e-06	-3.62153209982357	Proteomics
ARHGEF2	9.63369554091682e-06	-3.62153209982357	Proteomics
PLBD2	9.64239128835697e-06	3.62153209982357	Proteomics
OXSR1	9.74604628921592e-06	-3.61837824371781	Proteomics
IRGQ	1.01970727540317e-05	-3.60021596445555	Proteomics
TGM2	1.02956781021862e-05	-3.59751623668322	Proteomics
MDH1	1.03833104366411e-05	-3.59648954475605	Proteomics
SKIV2L2	1.03973618170891e-05	3.59648954475605	Proteomics
MOXD1	1.0425352941789e-05	3.59648954475605	Proteomics
SLC37A2	1.07181629836187e-05	-3.58591976932324	Proteomics
CCBL2	1.08021074376396e-05	-3.58398655788738	Proteomics
GART	1.09310433843617e-05	-3.58028349875433	Proteomics
C2CD2	1.1003506831375e-05	3.57885924019884	Proteomics
CTNNA1	1.13053907076305e-05	3.56922533386102	Proteomics
NAP1L1	1.13250768217671e-05	-3.56922533386102	Proteomics
ATRX	1.14320473034313e-05	3.56657343281964	Proteomics
TMEM200B	1.1639212971079e-05	-3.56020008650361	Proteomics
ACSS2	1.1729543746169e-05	-3.55929452395193	Proteomics
BLMH	1.17704897775831e-05	-3.55929452395193	Proteomics
G6PD	1.1778230645237e-05	-3.55929452395193	Proteomics
PDXDC1	1.18701975206083e-05	-3.55732439574851	Proteomics
EED	1.1999229900649e-05	3.55518289709256	Proteomics
COTL1	1.20293726380567e-05	-3.55518289709256	Proteomics
LDHB	1.20446881172004e-05	-3.55518289709256	Proteomics
PBDC1	1.22070106960394e-05	-3.55216069664009	Proteomics
FABP3	1.22741096211295e-05	-3.55216069664009	Proteomics
AMDHD2	1.22826052874902e-05	-3.55216069664009	Proteomics
ABHD16A	1.2284295304845e-05	3.55216069664009	Proteomics
UACA	1.26891413226404e-05	3.54146823598586	Proteomics
SERINC5	1.2689799032658e-05	-3.54146823598586	Proteomics
BCAT1	1.27100221991949e-05	-3.54146823598586	Proteomics
SEC31A	1.28461574662345e-05	-3.53820059911148	Proteomics
SRSF9	1.2935388305138e-05	3.53747576590479	Proteomics
HIP1	1.29480380747006e-05	3.53747576590479	Proteomics
TBRG4	1.30463277617903e-05	3.53553809928165	Proteomics
UGCG	1.31033925662333e-05	-3.53498511992388	Proteomics
HGH1	1.32997498050723e-05	-3.52986375190152	Proteomics
RABEP1	1.34462185409535e-05	-3.52644129653541	Proteomics
IDUA	1.34913451332416e-05	-3.52631636220242	Proteomics
WTAP	1.35448828880208e-05	3.52592245134769	Proteomics
MTMR14	1.37152498217977e-05	-3.52181603732784	Proteomics
RNF26	1.37856109361526e-05	3.52092484722378	Proteomics
ATN1	1.38438588437809e-05	-3.52092484722378	Proteomics
PPP1R13L	1.39091486674688e-05	-3.52092484722378	Proteomics
NUDT21	1.39105162622054e-05	3.52092484722378	Proteomics
CTNNB1	1.39807012223045e-05	3.52062625879285	Proteomics
IPO9	1.40036874864927e-05	-3.52062625879285	Proteomics
APRT	1.42026253347791e-05	-3.51633089056045	Proteomics
ITPK1	1.42273125499251e-05	-3.51633089056045	Proteomics
GSTO1	1.44905489633674e-05	-3.5098954935613	Proteomics
AHSA1	1.45253988576483e-05	-3.5098954935613	Proteomics
ERO1LB	1.46065570447089e-05	-3.50875491991523	Proteomics
ASAP1	1.48166122924955e-05	-3.50456648634929	Proteomics
RAP1GDS1	1.48789852300985e-05	-3.50456648634929	Proteomics
SH3BGRL	1.48854088373494e-05	-3.50456648634929	Proteomics
TRADD	1.49216145839003e-05	-3.50456648634929	Proteomics
GDF15	1.49804066564767e-05	-3.50411935425707	Proteomics
SPATS2	1.50750576982009e-05	-3.50264097777852	Proteomics
MOV10	1.51531872701754e-05	3.50164934632903	Proteomics
TMEM173	1.56087166410084e-05	3.49003590941308	Proteomics
CCS	1.5890199187273e-05	-3.4835199477549	Proteomics
C9orf142	1.59730654191698e-05	-3.48250363601051	Proteomics
MRC2	1.60776011633746e-05	3.48090972755524	Proteomics
DHX30	1.64587936706953e-05	3.47327813283451	Proteomics
FIGNL1	1.64768749629407e-05	3.47327813283451	Proteomics
GGT1	1.6537093343518e-05	3.47327813283451	Proteomics
AKR1A1	1.65910851795315e-05	-3.47327813283451	Proteomics
KIF20A	1.65957057952795e-05	3.47327813283451	Proteomics
PRPF4B	1.69757648280465e-05	3.46466272798335	Proteomics
PEG10	1.70844946787256e-05	-3.46325319252696	Proteomics
IMPA1	1.71263619448536e-05	-3.46325319252696	Proteomics
CLSTN1	1.71848913908673e-05	3.4629795710598	Proteomics
LAMC2	1.73924918996682e-05	-3.45958310614708	Proteomics
GMPPB	1.74268351513334e-05	-3.45958310614708	Proteomics
CCDC71L	1.75086435841143e-05	3.45958310614708	Proteomics
PGM3	1.75122577037367e-05	-3.45958310614708	Proteomics
DNPH1	1.75910478755842e-05	-3.45882501589505	Proteomics
RBMX2	1.76804819338872e-05	3.45820056228677	Proteomics
MED14	1.77128874870229e-05	3.45820056228677	Proteomics
PRNP	1.77813915552763e-05	3.45770593524205	Proteomics
TOP2A	1.82099699278576e-05	3.4496702191675	Proteomics
OLFML2A	1.82795563442886e-05	-3.4496702191675	Proteomics
GSKIP	1.83103283566199e-05	-3.4496702191675	Proteomics
PLIN3	1.83103473382623e-05	-3.4496702191675	Proteomics
CDK6	1.85435499748083e-05	-3.44610413558282	Proteomics
RAB3GAP1	1.85605708226755e-05	-3.44610413558282	Proteomics
HEATR6	1.87578751332368e-05	-3.44312622616038	Proteomics
GRIK1	1.88340931268557e-05	-3.44312622616038	Proteomics
RPS18	1.89041744893865e-05	3.44312622616038	Proteomics
U2SURP	1.89167398408315e-05	3.44312622616038	Proteomics
PFKP	1.89707745633482e-05	-3.44312622616038	Proteomics
DIAPH2	1.89880878553704e-05	-3.44312622616038	Proteomics
VPS28	1.91277335870489e-05	-3.44195020479607	Proteomics
HSPA6	1.91872621007935e-05	-3.44195020479607	Proteomics
ULBP2	1.92131830444927e-05	3.44195020479607	Proteomics
GLA	1.92399917548868e-05	3.44195020479607	Proteomics
TMEM248	1.93464816896362e-05	-3.44068259486921	Proteomics
ENPP4	1.96377239295694e-05	3.43532001633982	Proteomics
SKI	1.97097375925464e-05	3.43485398473925	Proteomics
CDKAL1	1.9776398290833e-05	3.4345083875522	Proteomics
MED12	1.98974984098105e-05	3.43297498467774	Proteomics
RARRES3	2.02991739245453e-05	3.42541010439751	Proteomics
ADSS	2.03707848961809e-05	-3.42513331779856	Proteomics
ABLIM1	2.0440560544853e-05	3.42513331779856	Proteomics
KIF4A	2.04683622529721e-05	3.42513331779856	Proteomics
UBE2Q1	2.0597680823936e-05	-3.42350175969095	Proteomics
STBD1	2.07729619525612e-05	3.42092253198337	Proteomics
CTSA	2.10096159668665e-05	3.41710093389967	Proteomics
PGM1	2.11303832313372e-05	-3.41671889563506	Proteomics
AHCTF1	2.11343082992503e-05	3.41671889563506	Proteomics
GMFB	2.15519982298317e-05	-3.40930921499617	Proteomics
SORD	2.16104647741644e-05	-3.40921974603275	Proteomics
CASK	2.17020778375786e-05	3.40846691783106	Proteomics
THRAP3	2.22098549498602e-05	3.39958299767607	Proteomics
DDX5	2.22834204124386e-05	3.39958299767607	Proteomics
TFPT	2.23363654069273e-05	3.39958299767607	Proteomics
RILP	2.23715403452042e-05	-3.39958299767607	Proteomics
SLC39A14	2.27457744600173e-05	-3.39545490954094	Proteomics
B4GALT1	2.27670952261869e-05	3.39545490954094	Proteomics
RNF19B	2.28038478367667e-05	-3.39545490954094	Proteomics
N6AMT1	2.28082655389143e-05	-3.39545490954094	Proteomics
DUSP10	2.28918937977935e-05	-3.39492599631579	Proteomics
APOC3	2.29930101954997e-05	-3.39406985200174	Proteomics
BAG3	2.31545784649905e-05	-3.39208419909077	Proteomics
FAS	2.32931665204107e-05	3.39054538225131	Proteomics
SMARCE1	2.33707829242835e-05	3.39050535419306	Proteomics
SMARCC2	2.34081237390477e-05	3.39050535419306	Proteomics
NAE1	2.35097869209839e-05	-3.39005507946409	Proteomics
SFPQ	2.35453330275754e-05	3.39005507946409	Proteomics
LINC00271	2.36369128847574e-05	3.38996835303243	Proteomics
WBP2	2.36629851920771e-05	-3.38996835303243	Proteomics
UGP2	2.3737053447525e-05	-3.38964634474315	Proteomics
GSTM1	2.39634069305544e-05	-3.38693045151196	Proteomics
NCOA5	2.39997026785577e-05	3.38693045151196	Proteomics
NFKBIE	2.42218762511917e-05	-3.38395644839	Proteomics
TAX1BP1	2.44815436379305e-05	-3.3803509206475	Proteomics
P4HA2	2.46102550084712e-05	3.37909667823521	Proteomics
SLC25A29	2.46911230109525e-05	3.3786926179941	Proteomics
EPB41L2	2.48842102320868e-05	3.37632787525737	Proteomics
PEBP1	2.53125230549582e-05	-3.36993219491113	Proteomics
SNRPG	2.54729683476801e-05	3.36909228864059	Proteomics
RAPGEF1	2.54842628045409e-05	-3.36909228864059	Proteomics
ADSL	2.55392914090461e-05	-3.36909228864059	Proteomics
SIN3A	2.57855172409844e-05	3.36709978616377	Proteomics
CIAPIN1	2.5847585646261e-05	-3.36709978616377	Proteomics
HARS	2.58757674600909e-05	-3.36709978616377	Proteomics
NUP155	2.589484601505e-05	3.36709978616377	Proteomics
SHMT1	2.61123007867661e-05	-3.36629267763484	Proteomics
SAP130	2.61188512915189e-05	3.36629267763484	Proteomics
CELF1	2.61219320187569e-05	3.36629267763484	Proteomics
PRPS2	2.62305840039483e-05	-3.36613522918874	Proteomics
IARS	2.62542506774903e-05	-3.36613522918874	Proteomics
SUV39H1	2.63103861590012e-05	3.36613522918874	Proteomics
CHD4	2.64837394117419e-05	3.36426682540166	Proteomics
KDM5A	2.65707045352641e-05	3.36382451814656	Proteomics
